"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Final Fantasy XV: Episode Prompto","PlayStation 4",65,7,9,241,2017-06-27,"Role-Playing/Action RPG","Role-Playing",6.5,"MEDIO","ALTO",-2.5,2.5,1
"Tharsis","PlayStation 4",65,16,6.3,18,2016-01-12,"Miscellaneous/Board / Card Game","Miscellaneous",6.5,"MEDIO","MEDIO",0.2,0.2,1
"FOX n FORESTS","PlayStation 4",65,9,7.3,25,2018-05-17,"Action/Platformer/2D","Action",6.5,"MEDIO","MEDIO",-0.8,0.8,0
"Dino Frontier","PlayStation 4",65,9,6.6,15,2017-08-01,"Strategy/Management/Business / Tycoon","Strategy",6.5,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling","PlayStation 4",65,7,6.3,17,2017-08-22,"Action/Adventure/General/3D/Third-Person","Action",6.5,"MEDIO","MEDIO",0.2,0.2,0
"Dark Eclipse","PlayStation 4",65,10,6.7,18,2018-09-25,"Action/General","Action",6.5,"MEDIO","MEDIO",-0.2,0.2,1
"Sniper Elite V2 Remastered","PlayStation 4",65,11,4,21,2019-05-14,"Action/Shooter/Third-Person/Tactical","Action",6.5,"MEDIO","BAIXO",2.5,2.5,0
"Baja: Edge of Control HD","PlayStation 4",65,7,6.3,11,2017-09-14,"Racing/Simulation/Automobile","Racing",6.5,"MEDIO","MEDIO",0.2,0.2,1
"F1 2015","PlayStation 4",65,46,6.4,56,2015-07-21,"Racing/Simulation/Automobile","Racing",6.5,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"The Solus Project","PlayStation 4",65,12,7.4,16,2017-09-18,"Action/General","Action",6.5,"MEDIO","MEDIO",-0.9,0.9,1
"Genesis Alpha One","PlayStation 4",65,20,4.3,35,2019-01-29,"Action/Shooter/First-Person/Arcade","Action",6.5,"MEDIO","BAIXO",2.2,2.2,0
"SingStar Celebration","PlayStation 4",65,13,6.1,9,2017-10-24,"Action/Rhythm/Music","Action",6.5,"MEDIO","MEDIO",0.4,0.4,1
"Warhammer 40.000: Inquisitor – Martyr","PlayStation 4",65,17,6.7,39,2018-08-23,"Strategy/Real-Time/General","Strategy",6.5,"MEDIO","MEDIO",-0.2,0.2,0
"How to Survive: Storm Warning Edition","PlayStation 4",65,8,6.4,24,2014-11-04,"Action Adventure/Horror/Survival","Action Adventure",6.5,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Just Cause 4","PlayStation 4",65,41,5,323,2018-12-04,"Action Adventure/Open-World","Action Adventure",6.5,"MEDIO","MEDIO",1.5,1.5,0
"Conarium","PlayStation 4",65,9,5.1,14,2019-02-12,"Adventure/3D/First-Person","Adventure",6.5,"MEDIO","MEDIO",1.4,1.4,0
"Sniper Ghost Warrior Contracts","PlayStation 4",65,22,6.3,64,2019-11-22,"Action/Shooter/First-Person/Tactical","Action",6.5,"MEDIO","MEDIO",0.2,0.2,0
"Sword Art Online Re: Hollow Fragment","PlayStation 4",65,30,7.2,86,2015-07-28,"Role-Playing/General/Action RPG","Role-Playing",6.5,"MEDIO","MEDIO",-0.7,0.7,1
"Dynasty Warriors 9","PlayStation 4",65,49,4.1,144,2018-02-13,"Action/Action Adventure/Beat-'Em-Up/Open-World/3D","Action",6.5,"MEDIO","BAIXO",2.4,2.4,0
"Super Motherload","PlayStation 4",65,20,6.6,91,2013-11-15,"General/Puzzle/Miscellaneous/Puzzle/Action","General",6.5,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Birthdays the Beginning","PlayStation 4",65,25,6.5,13,2017-05-09,"Strategy/Management/Business / Tycoon/Action Adventure/Sandbox","Strategy",6.5,"MEDIO","MEDIO",0,0,1
"Party Hard","PlayStation 4",65,10,6.6,18,2016-04-26,"Action/General","Action",6.5,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,0
"Blair Witch","PlayStation 4",65,9,6.3,26,2019-12-03,"Action Adventure/Survival","Action Adventure",6.5,"MEDIO","MEDIO",0.2,0.2,0
"Xenoraid","PlayStation 4",65,10,6.2,6,2016-11-08,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",6.5,"MEDIO","MEDIO",0.3,0.3,1
"Abyss Odyssey: Extended Dream Edition","PlayStation 4",65,16,5.4,9,2015-07-28,"Action Adventure/Linear","Action Adventure",6.5,"MEDIO","MEDIO",1.1,1.1,1
"Dusk Diver","PlayStation 4",64,7,6.9,9,2019-10-29,"Action/Role-Playing/General/Action RPG","Action",6.4,"MEDIO","MEDIO",-0.5,0.5,1
"Shadow of the Beast","PlayStation 4",64,60,7.3,160,2016-05-17,"Sci-Fi/Action Adventure/General","Sci-Fi",6.4,"MEDIO","MEDIO",-0.899999999999999,0.899999999999999,1
"The Silver Case","PlayStation 4",64,22,8.1,36,2017-04-18,"General/Adventure/Visual Novel","General",6.4,"MEDIO","ALTO",-1.7,1.7,1
"The Crew 2","PlayStation 4",64,53,5.4,303,2018-06-26,"Racing/Simulation/Automobile","Racing",6.4,"MEDIO","MEDIO",1,1,0
"Omen of Sorrow","PlayStation 4",64,13,5,68,2018-11-06,"Action/Fighting/2D","Action",6.4,"MEDIO","MEDIO",1.4,1.4,1
"Robinson: The Journey","PlayStation 4",64,46,6.7,88,2016-11-08,"Action Adventure/General","Action Adventure",6.4,"MEDIO","MEDIO",-0.3,0.3,1
"Saints Row: Gat Out of Hell","PlayStation 4",64,45,5.6,152,2015-01-20,"Action Adventure/General/Modern/Open-World","Action Adventure",6.4,"MEDIO","MEDIO",0.800000000000001,0.800000000000001,0
"Sword Art Online: Fatal Bullet","PlayStation 4",64,42,7.3,107,2018-02-23,"Action/Shooter/Third-Person/Arcade","Action",6.4,"MEDIO","MEDIO",-0.899999999999999,0.899999999999999,0
"Farming Simulator 19","PlayStation 4",64,12,5.1,60,2018-11-20,"Simulation/Virtual/Career","Simulation",6.4,"MEDIO","MEDIO",1.3,1.3,1
"Kerbal Space Program: Enhanced Edition","PlayStation 4",64,7,6.2,22,2018-01-16,"Simulation/Space/Combat","Simulation",6.4,"MEDIO","MEDIO",0.2,0.2,1
"Scribblenauts Showdown","PlayStation 4",64,17,6.9,9,2018-03-06,"Puzzle/Action","Puzzle",6.4,"MEDIO","MEDIO",-0.5,0.5,1
"Secret Ponchos","PlayStation 4",64,16,6.6,108,2014-12-02,"Action/Shooter/Shooter/First-Person/Historic/Historic/Arcade","Action",6.4,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,1
"King Oddball","PlayStation 4",64,10,4.9,37,2014-04-08,"Miscellaneous/Puzzle/Action","Miscellaneous",6.4,"MEDIO","BAIXO",1.5,1.5,1
"Symphony of the Machine","PlayStation 4",64,7,4.8,4,2017-04-25,"Puzzle/General","Puzzle",6.4,"MEDIO","BAIXO",1.6,1.6,1
"FATED: The Silent Oath","PlayStation 4",64,15,5.3,8,2017-03-28,"Action Adventure/Adventure/General/3D/First-Person","Action Adventure",6.4,"MEDIO","MEDIO",1.1,1.1,1
"Earth Defense Force 4.1: The Shadow of New Despair","PlayStation 4",64,40,7.5,73,2015-12-08,"Action/Shooter/Third-Person/Arcade","Action",6.4,"MEDIO","ALTO",-1.1,1.1,1
"NASCAR Heat 3","PlayStation 4",64,9,5.4,17,2018-09-07,"Racing/Simulation/Automobile","Racing",6.4,"MEDIO","MEDIO",1,1,0
"Crimsonland","PlayStation 4",64,16,6.2,38,2014-07-15,"Action/Shooter/Scrolling/Shoot-'Em-Up/Top-Down/Vertical","Action",6.4,"MEDIO","MEDIO",0.2,0.2,0
"Yonder: The Cloud Catcher Chronicles","PlayStation 4",64,39,7.7,52,2017-07-18,"Action Adventure/Open-World","Action Adventure",6.4,"MEDIO","ALTO",-1.3,1.3,0
"Fallen Legion: Sins of an Empire","PlayStation 4",64,14,8.2,146,2017-07-18,"Role-Playing/Action RPG","Role-Playing",6.4,"MEDIO","ALTO",-1.8,1.8,1
"Fallout 4: Nuka-World","PlayStation 4",64,13,6,102,2016-08-30,"Role-Playing/Western-Style","Role-Playing",6.4,"MEDIO","MEDIO",0.4,0.4,1
"Gal*Gun: Double Peace","PlayStation 4",64,21,6.9,50,2016-08-02,"Action/Shooter/Light Gun","Action",6.4,"MEDIO","MEDIO",-0.5,0.5,1
"Tom Clancy's The Division - Underground","PlayStation 4",64,7,5.7,29,2016-06-28,"Action/Shooter/Third-Person/Tactical/Arcade","Action",6.4,"MEDIO","MEDIO",0.7,0.7,0
"Tiny Brains","PlayStation 4",64,26,6.7,74,2013-12-03,"Action/Puzzle/Miscellaneous/Puzzle/Action","Action",6.4,"MEDIO","MEDIO",-0.3,0.3,1
"The Caligula Effect: Overdose","PlayStation 4",64,11,6,22,2019-03-12,"Role-Playing/General","Role-Playing",6.4,"MEDIO","MEDIO",0.4,0.4,1
"TRON RUN/r","PlayStation 4",64,9,6.4,19,2016-02-16,"Action/Platformer/3D","Action",6.4,"MEDIO","MEDIO",0,0,1
"Dead by Daylight","PlayStation 4",64,18,5.3,236,2017-06-20,"Action Adventure/Survival","Action Adventure",6.4,"MEDIO","MEDIO",1.1,1.1,0
"Knowledge is Power: Decades","PlayStation 4",64,8,5.9,17,2018-11-13,"Miscellaneous/Trivia / Game Show","Miscellaneous",6.4,"MEDIO","MEDIO",0.5,0.5,1
"Xenon Racer","PlayStation 4",64,14,5.8,28,2019-03-26,"Racing/Arcade/Automobile","Racing",6.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Zombie Vikings","PlayStation 4",64,19,7,40,2015-09-01,"Action/Beat-'Em-Up/2D","Action",6.4,"MEDIO","MEDIO",-0.6,0.6,1
"ChromaGun VR","PlayStation 4",64,10,5.1,14,2019-02-19,"Action/Shooter/First-Person/Arcade","Action",6.4,"MEDIO","MEDIO",1.3,1.3,1
"Mulaka","PlayStation 4",64,16,7.2,20,2018-02-27,"Action Adventure/General","Action Adventure",6.4,"MEDIO","MEDIO",-0.8,0.8,0
"The Sinking City","PlayStation 4",64,35,6.9,173,2019-06-25,"Action Adventure/Survival","Action Adventure",6.4,"MEDIO","MEDIO",-0.5,0.5,0
"Snooker 19","PlayStation 4",64,7,4.9,12,2019-04-16,"Sports/Individual/Billiards","Sports",6.4,"MEDIO","BAIXO",1.5,1.5,0
"The Council - Episode 5: Checkmate","PlayStation 4",64,7,6.1,9,2018-12-04,"Adventure/General","Adventure",6.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,1
"Grand Ages: Medieval","PlayStation 4",64,10,6.5,22,2015-10-13,"Strategy/Real-Time/General","Strategy",6.4,"MEDIO","MEDIO",-0.0999999999999996,0.0999999999999996,1
"Accel World vs. Sword Art Online: Millennium Twilight","PlayStation 4",64,27,6.6,17,2017-07-07,"Role-Playing/Action RPG","Role-Playing",6.4,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,1
"Danger Zone","PlayStation 4",64,16,6.3,9,2017-05-30,"Racing/General/Arcade/Automobile","Racing",6.4,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"Warframe","PlayStation 4",64,25,7.2,473,2013-11-12,"General/General/Action/Shooter/Third-Person/Arcade","General",6.4,"MEDIO","MEDIO",-0.8,0.8,1
"Seasons After Fall","PlayStation 4",64,9,6.8,17,2017-05-16,"Action/Platformer/2D","Action",6.4,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,1
"Kholat","PlayStation 4",64,22,6.1,37,2016-03-08,"Adventure/3D/First-Person","Adventure",6.4,"MEDIO","MEDIO",0.300000000000001,0.300000000000001,0
"Darksiders III","PlayStation 4",64,59,7,505,2018-11-27,"Action Adventure/Open-World","Action Adventure",6.4,"MEDIO","MEDIO",-0.6,0.6,0
"Track Lab","PlayStation 4",64,9,5,4,2018-08-21,"Action/Rhythm/Music","Action",6.4,"MEDIO","MEDIO",1.4,1.4,1
"Rainbow Skies","PlayStation 4",64,22,5.8,13,2018-06-26,"Role-Playing/General","Role-Playing",6.4,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,1
"Wolfenstein: Youngblood","PlayStation 4",63,36,2.6,349,2019-07-26,"Action/Shooter/First-Person/Arcade","Action",6.3,"MEDIO","BAIXO",3.7,3.7,0
"Dead Island: Definitive Collection","PlayStation 4",63,32,6.5,94,2016-05-31,"Miscellaneous/Compilation","Miscellaneous",6.3,"MEDIO","MEDIO",-0.2,0.2,0
"The Witch and the Hundred Knight: Revival Edition","PlayStation 4",63,20,6.8,36,2016-03-01,"Role-Playing/Action RPG","Role-Playing",6.3,"MEDIO","MEDIO",-0.5,0.5,1
"This Is the Police","PlayStation 4",63,12,6.5,30,2017-03-22,"Simulation/Virtual/Virtual Life/Career","Simulation",6.3,"MEDIO","MEDIO",-0.2,0.2,1
"Neon Chrome","PlayStation 4",63,13,6.7,25,2016-05-31,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.3,"MEDIO","MEDIO",-0.4,0.4,0
"Assassin's Creed Chronicles: India","PlayStation 4",63,41,4.3,79,2016-01-13,"General/Action Adventure/Linear","General",6.3,"MEDIO","BAIXO",2,2,0
"Airheart: Tales of Broken Wings","PlayStation 4",63,16,5.6,15,2018-07-24,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.3,"MEDIO","MEDIO",0.7,0.7,1
"Windlands","PlayStation 4",63,15,7,25,2016-10-25,"Adventure/3D/First-Person","Adventure",6.3,"MEDIO","MEDIO",-0.7,0.7,1
"Dynasty Warriors 8 Empires","PlayStation 4",63,30,6.8,61,2015-02-24,"Action/Beat-'Em-Up/3D","Action",6.3,"MEDIO","MEDIO",-0.5,0.5,0
"Destiny: The Dark Below","PlayStation 4",63,41,3.1,277,2014-12-09,"Sci-Fi/Action/Shooter/First-Person/Arcade","Sci-Fi",6.3,"MEDIO","BAIXO",3.2,3.2,1
"Metal Wolf Chaos XD","PlayStation 4",63,29,6.2,26,2019-08-06,"Simulation/Vehicle/Combat","Simulation",6.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Battle Princess Madelyn","PlayStation 4",63,8,5,20,2018-12-20,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",1.3,1.3,0
"Beholder: Complete Edition","PlayStation 4",63,8,7.1,10,2018-01-16,"Strategy/General","Strategy",6.3,"MEDIO","MEDIO",-0.8,0.8,1
"PONCHO","PlayStation 4",63,11,3.6,7,2015-11-03,"Action/Platformer/2D","Action",6.3,"MEDIO","BAIXO",2.7,2.7,1
"Arcade Classics Anniversary Collection","PlayStation 4",63,10,3.9,7,2019-04-18,"Miscellaneous/Compilation","Miscellaneous",6.3,"MEDIO","BAIXO",2.4,2.4,1
"Space Junkies","PlayStation 4",63,12,3.4,5,2019-03-26,"Action/Arcade","Action",6.3,"MEDIO","BAIXO",2.9,2.9,1
"Fat Princess Adventures","PlayStation 4",63,36,7.1,52,2015-12-05,"Action/Role-Playing/General/Action RPG","Action",6.3,"MEDIO","MEDIO",-0.8,0.8,1
"Citizens of Space","PlayStation 4",63,9,6.7,6,2019-06-18,"Role-Playing/Japanese-Style","Role-Playing",6.3,"MEDIO","MEDIO",-0.4,0.4,1
"Pang Adventures","PlayStation 4",63,10,5.3,9,2016-04-19,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",1,1,1
"Secret of Mana","PlayStation 4",63,59,6.1,120,2018-02-15,"Role-Playing/Action RPG","Role-Playing",6.3,"MEDIO","MEDIO",0.2,0.2,1
"8-Bit Hordes","PlayStation 4",63,12,3,7,2019-02-01,"Strategy/Real-Time/Command","Strategy",6.3,"MEDIO","BAIXO",3.3,3.3,1
"Stifled","PlayStation 4",63,13,6.2,9,2017-10-31,"Adventure/3D/First-Person","Adventure",6.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Exile's End","PlayStation 4",63,15,6.3,4,2016-10-25,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",0,0,1
"Salary Man Escape VR","PlayStation 4",63,14,6.7,23,2018-06-26,"Puzzle/Action","Puzzle",6.3,"MEDIO","MEDIO",-0.4,0.4,1
"The Order: 1886","PlayStation 4",63,94,6.7,3829,2015-02-20,"General/General/Action/Action Adventure/Shooter/Linear/Third-Person/Sci-Fi/Arcade","General",6.3,"MEDIO","MEDIO",-0.4,0.4,1
"Travis Strikes Again: No More Heroes - Complete Edition","PlayStation 4",63,11,7.8,35,2019-10-17,"Action/Beat-'Em-Up/3D","Action",6.3,"MEDIO","ALTO",-1.5,1.5,1
"Neverwinter Nights: Enhanced Edition","PlayStation 4",63,9,3.8,12,2019-12-03,"Role-Playing/Western-Style","Role-Playing",6.3,"MEDIO","BAIXO",2.5,2.5,1
"Whispering Willows","PlayStation 4",63,23,6,31,2015-06-30,"Adventure/General","Adventure",6.3,"MEDIO","MEDIO",0.3,0.3,1
"Arizona Sunshine","PlayStation 4",63,31,6.5,57,2017-07-05,"Action/Shooter/First-Person/Arcade","Action",6.3,"MEDIO","MEDIO",-0.2,0.2,1
"The Occupation","PlayStation 4",63,25,3.5,12,2019-03-05,"Adventure/3D/First-Person","Adventure",6.3,"MEDIO","BAIXO",2.8,2.8,0
"Destiny 2: Warmind","PlayStation 4",63,25,3,231,2018-05-08,"Action/Shooter/First-Person/Arcade","Action",6.3,"MEDIO","BAIXO",3.3,3.3,0
"Trailblazers","PlayStation 4",63,15,6,7,2018-05-08,"Racing/Arcade/Futuristic","Racing",6.3,"MEDIO","MEDIO",0.3,0.3,1
"Warhammer: Chaosbane","PlayStation 4",63,29,4.4,37,2019-06-04,"Role-Playing/Action RPG","Role-Playing",6.3,"MEDIO","BAIXO",1.9,1.9,0
"Bubsy: Paws on Fire","PlayStation 4",63,10,7.6,117,2019-05-16,"Action/Platformer/2D","Action",6.3,"MEDIO","ALTO",-1.3,1.3,1
"Planet Alpha","PlayStation 4",63,15,6.4,16,2018-09-04,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"Call of Cthulhu","PlayStation 4",63,47,7,171,2018-10-30,"Role-Playing/General","Role-Playing",6.3,"MEDIO","MEDIO",-0.7,0.7,0
"Shiftlings","PlayStation 4",63,13,6.4,18,2015-03-03,"Action/Platformer/2D","Action",6.3,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"The Book of Unwritten Tales 2","PlayStation 4",63,9,6.7,21,2015-09-18,"Adventure/General/Point-and-Click","Adventure",6.3,"MEDIO","MEDIO",-0.4,0.4,0
"Sudden Strike 4","PlayStation 4",63,12,7.3,30,2017-08-15,"Strategy/Real-Time/General","Strategy",6.3,"MEDIO","MEDIO",-1,1,1
"Sword Art Online: Lost Song","PlayStation 4",63,32,6.2,86,2015-11-17,"Role-Playing/Action RPG","Role-Playing",6.3,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"BRAWL","PlayStation 4",62,18,6.4,70,2015-04-24,"Action/Arcade","Action",6.2,"MEDIO","MEDIO",-0.2,0.2,1
"Groundhog Day: Like Father Like Son","PlayStation 4",62,12,5.4,16,2019-09-17,"Adventure/3D/First-Person","Adventure",6.2,"MEDIO","MEDIO",0.8,0.8,1
"Ghost Blade HD","PlayStation 4",62,12,6.4,8,2017-02-28,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",6.2,"MEDIO","MEDIO",-0.2,0.2,0
"WRC 5","PlayStation 4",62,22,5.9,34,2015-10-13,"Racing/Simulation/Automobile","Racing",6.2,"MEDIO","MEDIO",0.3,0.3,1
"Agents of Mayhem","PlayStation 4",62,70,6.7,147,2017-08-15,"Action Adventure/Open-World","Action Adventure",6.2,"MEDIO","MEDIO",-0.5,0.5,0
"Velocibox","PlayStation 4",62,10,5.8,9,2015-07-28,"Action/General/Arcade","Action",6.2,"MEDIO","MEDIO",0.4,0.4,1
"Chimparty","PlayStation 4",62,13,6.4,21,2018-11-13,"Miscellaneous/Party / Minigame","Miscellaneous",6.2,"MEDIO","MEDIO",-0.2,0.2,1
"Blind","PlayStation 4",62,8,5,11,2018-09-18,"Adventure/3D/First-Person","Adventure",6.2,"MEDIO","MEDIO",1.2,1.2,1
"The Infectious Madness of Doctor Dekker","PlayStation 4",62,8,3.1,7,2018-06-05,"Adventure/General","Adventure",6.2,"MEDIO","BAIXO",3.1,3.1,1
"Dangerous Driving","PlayStation 4",62,36,3.9,41,2019-04-09,"Racing/Arcade/Automobile","Racing",6.2,"MEDIO","BAIXO",2.3,2.3,0
"Super Monkey Ball: Banana Blitz HD","PlayStation 4",62,16,5.4,24,2019-10-29,"Miscellaneous/Party / Minigame","Miscellaneous",6.2,"MEDIO","MEDIO",0.8,0.8,0
"The Lost Child","PlayStation 4",62,12,5.1,10,2018-06-19,"Role-Playing/Japanese-Style","Role-Playing",6.2,"MEDIO","MEDIO",1.1,1.1,1
"The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water","PlayStation 4",62,7,4.9,24,2017-04-25,"Adventure/Point-and-Click","Adventure",6.2,"MEDIO","BAIXO",1.3,1.3,1
"Monster of the Deep: Final Fantasy XV","PlayStation 4",62,27,8.8,180,2017-11-21,"Sports/Individual/Nature/Fishing","Sports",6.2,"MEDIO","ALTO",-2.6,2.6,1
"Intruders: Hide and Seek","PlayStation 4",62,16,6.7,21,2019-02-13,"Action Adventure/General","Action Adventure",6.2,"MEDIO","MEDIO",-0.5,0.5,1
"Outward","PlayStation 4",62,17,7,88,2019-03-26,"Role-Playing/Action Adventure/General/Survival/Open-World","Role-Playing",6.2,"MEDIO","MEDIO",-0.8,0.8,0
"Legend of Kay Anniversary","PlayStation 4",62,22,5.9,16,2015-07-28,"Action Adventure/General/Linear","Action Adventure",6.2,"MEDIO","MEDIO",0.3,0.3,1
"Zombie Army Trilogy","PlayStation 4",62,26,7,111,2015-03-03,"Action/Shooter/Third-Person/Arcade","Action",6.2,"MEDIO","MEDIO",-0.8,0.8,0
"Toy Soldiers: War Chest","PlayStation 4",62,19,7.1,66,2015-08-11,"Strategy/General","Strategy",6.2,"MEDIO","MEDIO",-0.899999999999999,0.899999999999999,0
"Ninjin: Clash of Carrots","PlayStation 4",62,7,5.3,13,2018-09-04,"Action/Beat-'Em-Up/2D","Action",6.2,"MEDIO","MEDIO",0.9,0.9,1
"The Station","PlayStation 4",62,17,6.4,9,2018-02-20,"Adventure/3D/First-Person","Adventure",6.2,"MEDIO","MEDIO",-0.2,0.2,0
"Here They Lie","PlayStation 4",62,35,6.9,106,2016-10-13,"Adventure/3D/First-Person","Adventure",6.2,"MEDIO","MEDIO",-0.7,0.7,1
"FlatOut 4: Total Insanity","PlayStation 4",62,32,6.1,49,2017-03-17,"Racing/Arcade/Automobile","Racing",6.2,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"Little Nightmares: The Depths","PlayStation 4",62,8,5.9,13,2017-07-07,"General/Action Adventure/Linear","General",6.2,"MEDIO","MEDIO",0.3,0.3,1
"Malicious Fallen","PlayStation 4",62,14,6.1,15,2017-02-21,"Action/General","Action",6.2,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,1
"Worms Battlegrounds","PlayStation 4",62,16,5.9,75,2014-06-03,"Strategy/Turn-Based/Wargame/Artillery","Strategy",6.2,"MEDIO","MEDIO",0.3,0.3,0
"Adventure Time: Pirates of the Enchiridion","PlayStation 4",62,13,6.4,24,2018-07-17,"Action Adventure/Open-World","Action Adventure",6.2,"MEDIO","MEDIO",-0.2,0.2,1
"Conception Plus: Maidens of the Twelve Stars","PlayStation 4",62,7,3.8,13,2019-11-05,"Role-Playing/Japanese-Style","Role-Playing",6.2,"MEDIO","BAIXO",2.4,2.4,1
"WWE 2K15","PlayStation 4",62,44,5.2,178,2014-11-18,"Action/Sports/Fighting/Individual/Combat/Wrestling","Action",6.2,"MEDIO","MEDIO",1,1,0
"Back to Bed","PlayStation 4",62,8,5.2,13,2015-08-25,"Action/General","Action",6.2,"MEDIO","MEDIO",1,1,1
"Color Guardians","PlayStation 4",62,16,6.2,59,2015-05-12,"Action/Platformer/3D","Action",6.2,"MEDIO","MEDIO",0,0,1
"Rory McIlroy PGA Tour","PlayStation 4",61,33,3.8,89,2015-07-14,"Traditional/Sports/Individual/Golf/Sim","Traditional",6.1,"MEDIO","BAIXO",2.3,2.3,0
"99Vidas","PlayStation 4",61,11,6.4,38,2017-07-18,"Action/Beat-'Em-Up/2D","Action",6.1,"MEDIO","MEDIO",-0.300000000000001,0.300000000000001,1
"Gunscape","PlayStation 4",61,7,5,4,2016-03-01,"Action/Shooter/First-Person/Arcade","Action",6.1,"MEDIO","MEDIO",1.1,1.1,1
"Friday the 13th: The Game","PlayStation 4",61,16,6.3,246,2017-05-26,"Action Adventure/Survival","Action Adventure",6.1,"MEDIO","MEDIO",-0.2,0.2,0
"Naruto to Boruto: Shinobi Striker","PlayStation 4",61,29,5.8,72,2018-08-31,"Action/Fighting/3D","Action",6.1,"MEDIO","MEDIO",0.3,0.3,0
"World of Warriors","PlayStation 4",61,12,2.9,10,2018-03-21,"Action/General","Action",6.1,"MEDIO","BAIXO",3.2,3.2,1
"Dungeons 2","PlayStation 4",61,9,6.6,25,2016-05-24,"Strategy/General","Strategy",6.1,"MEDIO","MEDIO",-0.5,0.5,1
"WE ARE DOOMED","PlayStation 4",61,9,6.1,21,2015-04-14,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",6.1,"MEDIO","MEDIO",0,0,1
"Raging Justice","PlayStation 4",61,10,6,6,2018-05-08,"Action/Beat-'Em-Up/2D","Action",6.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Filthy Lucre","PlayStation 4",61,8,6.4,7,2016-09-16,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.1,"MEDIO","MEDIO",-0.300000000000001,0.300000000000001,1
"Downward Spiral: Horus Station","PlayStation 4",61,10,4.8,9,2018-09-18,"Adventure/3D/First-Person","Adventure",6.1,"MEDIO","BAIXO",1.3,1.3,1
"Island Time VR","PlayStation 4",61,9,5.3,6,2018-04-03,"Action Adventure/Survival","Action Adventure",6.1,"MEDIO","MEDIO",0.8,0.8,1
"JoJo's Bizarre Adventure: Eyes of Heaven","PlayStation 4",61,35,7.9,134,2016-06-28,"Action/Fighting/3D","Action",6.1,"MEDIO","ALTO",-1.8,1.8,1
"Metal Max Xeno","PlayStation 4",61,12,6,18,2018-09-25,"Role-Playing/General","Role-Playing",6.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"The Crew","PlayStation 4",61,60,5.3,643,2014-12-02,"GT / Street/Driving/Racing/Simulation/GT / Street/Automobile","GT",6.1,"MEDIO","MEDIO",0.8,0.8,0
