Regiao,UF,Area,Ano,Quantidade
Sul,RS,Ciências biológicas,1998,6
Sul,RS,Ciências biológicas,1999,7
Sul,RS,Ciências biológicas,2000,8
Sul,RS,Ciências biológicas,2001,9
Sul,RS,Ciências biológicas,2002,9
Sul,RS,Ciências biológicas,2003,11
Sul,RS,Ciências biológicas,2004,12
Sul,RS,Ciências biológicas,2005,13
Sul,RS,Ciências biológicas,2006,15
Sul,RS,Ciências biológicas,2007,14
Sul,RS,Ciências biológicas,2008,14
Sul,RS,Ciências biológicas,2009,16
Sul,RS,Ciências biológicas,2010,17
Sul,RS,Ciências biológicas,2011,17
Sul,RS,Ciências biológicas,2012,17
Sul,RS,Ciências biológicas,2013,19
Sul,RS,Ciências biológicas,2014,22
Sul,RS,Ciências biológicas,2015,23
Sul,RS,Ciências biológicas,2016,23
Sul,RS,Ciências biológicas,2017,23
Sul,RS,Ciências da saúde,1996,10
Sul,RS,Ciências da saúde,1997,10
Sul,RS,Ciências da saúde,1998,13
Sul,RS,Ciências da saúde,1999,14
Sul,RS,Ciências da saúde,2000,19
Sul,RS,Ciências da saúde,2001,17
Sul,RS,Ciências da saúde,2002,19
Sul,RS,Ciências da saúde,2003,20
Sul,RS,Ciências da saúde,2004,22
Sul,RS,Ciências da saúde,2005,21
Sul,RS,Ciências da saúde,2006,22
Sul,RS,Ciências da saúde,2007,23
Sul,RS,Ciências da saúde,2008,23
Sul,RS,Ciências da saúde,2009,25
Sul,RS,Ciências da saúde,2010,25
Sul,RS,Ciências da saúde,2011,27
Sul,RS,Ciências da saúde,2012,29
Sul,RS,Ciências da saúde,2013,33
Sul,RS,Ciências da saúde,2014,35
Sul,RS,Ciências da saúde,2015,36
Sul,RS,Ciências da saúde,2016,37
Sul,RS,Ciências da saúde,2017,37
Sul,RS,Ciências exatas e da terra,1996,6
Sul,RS,Ciências exatas e da terra,1997,6
Sul,RS,Ciências exatas e da terra,1998,7
Sul,RS,Ciências exatas e da terra,1999,9
Sul,RS,Ciências exatas e da terra,2000,9
Sul,RS,Ciências exatas e da terra,2001,10
Sul,RS,Ciências exatas e da terra,2002,10
Sul,RS,Ciências exatas e da terra,2003,10
Sul,RS,Ciências exatas e da terra,2004,12
Sul,RS,Ciências exatas e da terra,2005,12
Sul,RS,Ciências exatas e da terra,2006,12
Sul,RS,Ciências exatas e da terra,2007,12
Sul,RS,Ciências exatas e da terra,2008,12
Sul,RS,Ciências exatas e da terra,2009,12
Sul,RS,Ciências exatas e da terra,2010,13
Sul,RS,Ciências exatas e da terra,2011,14
Sul,RS,Ciências exatas e da terra,2012,15
Sul,RS,Ciências exatas e da terra,2013,16
Sul,RS,Ciências exatas e da terra,2014,19
Sul,RS,Ciências exatas e da terra,2015,19
Sul,RS,Ciências exatas e da terra,2016,19
Sul,RS,Ciências exatas e da terra,2017,19
Sul,RS,Ciências humanas,1996,12
Sul,RS,Ciências humanas,1997,12
Sul,RS,Ciências humanas,1998,12
Sul,RS,Ciências humanas,1999,12
Sul,RS,Ciências humanas,2000,12
Sul,RS,Ciências humanas,2001,14
Sul,RS,Ciências humanas,2002,14
Sul,RS,Ciências humanas,2003,14
Sul,RS,Ciências humanas,2004,15
Sul,RS,Ciências humanas,2005,15
Sul,RS,Ciências humanas,2006,18
Sul,RS,Ciências humanas,2007,18
Sul,RS,Ciências humanas,2008,20
Sul,RS,Ciências humanas,2009,21
Sul,RS,Ciências humanas,2010,23
Sul,RS,Ciências humanas,2011,25
Sul,RS,Ciências humanas,2012,26
Sul,RS,Ciências humanas,2013,31
Sul,RS,Ciências humanas,2014,38
Sul,RS,Ciências humanas,2015,39
Sul,RS,Ciências humanas,2016,39
Sul,RS,Ciências humanas,2017,39
Sul,RS,Ciências sociais aplicadas,1996,2
Sul,RS,Ciências sociais aplicadas,1997,2
Sul,RS,Ciências sociais aplicadas,1998,3
Sul,RS,Ciências sociais aplicadas,1999,5
Sul,RS,Ciências sociais aplicadas,2000,8
Sul,RS,Ciências sociais aplicadas,2001,9
Sul,RS,Ciências sociais aplicadas,2002,10
Sul,RS,Ciências sociais aplicadas,2003,10
Sul,RS,Ciências sociais aplicadas,2004,12
Sul,RS,Ciências sociais aplicadas,2005,12
Sul,RS,Ciências sociais aplicadas,2006,12
Sul,RS,Ciências sociais aplicadas,2007,13
Sul,RS,Ciências sociais aplicadas,2008,13
Sul,RS,Ciências sociais aplicadas,2009,14
Sul,RS,Ciências sociais aplicadas,2010,16
Sul,RS,Ciências sociais aplicadas,2011,16
Sul,RS,Ciências sociais aplicadas,2012,20
Sul,RS,Ciências sociais aplicadas,2013,23
Sul,RS,Ciências sociais aplicadas,2014,27
Sul,RS,Ciências sociais aplicadas,2015,27
Sul,RS,Ciências sociais aplicadas,2016,29
Sul,RS,Ciências sociais aplicadas,2017,30
Sul,RS,Engenharias,1996,4
Sul,RS,Engenharias,1997,4
Sul,RS,Engenharias,1998,4
Sul,RS,Engenharias,1999,6
Sul,RS,Engenharias,2000,6
Sul,RS,Engenharias,2001,6
Sul,RS,Engenharias,2002,6
Sul,RS,Engenharias,2003,6
Sul,RS,Engenharias,2004,10
Sul,RS,Engenharias,2005,10
Sul,RS,Engenharias,2006,10
Sul,RS,Engenharias,2007,10
Sul,RS,Engenharias,2008,10
Sul,RS,Engenharias,2009,10
Sul,RS,Engenharias,2010,10
Sul,RS,Engenharias,2011,10
Sul,RS,Engenharias,2012,10
Sul,RS,Engenharias,2013,12
Sul,RS,Engenharias,2014,17
Sul,RS,Engenharias,2015,17
Sul,RS,Engenharias,2016,17
Sul,RS,Engenharias,2017,18
Sul,RS,"Linguística, letras e artes",1996,3
Sul,RS,"Linguística, letras e artes",1997,3
Sul,RS,"Linguística, letras e artes",1998,3
Sul,RS,"Linguística, letras e artes",1999,4
Sul,RS,"Linguística, letras e artes",2000,4
Sul,RS,"Linguística, letras e artes",2001,4
Sul,RS,"Linguística, letras e artes",2002,4
Sul,RS,"Linguística, letras e artes",2003,5
Sul,RS,"Linguística, letras e artes",2004,5
Sul,RS,"Linguística, letras e artes",2005,5
Sul,RS,"Linguística, letras e artes",2006,6
Sul,RS,"Linguística, letras e artes",2007,6
Sul,RS,"Linguística, letras e artes",2008,7
Sul,RS,"Linguística, letras e artes",2009,7
Sul,RS,"Linguística, letras e artes",2010,7
Sul,RS,"Linguística, letras e artes",2011,8
Sul,RS,"Linguística, letras e artes",2012,9
Sul,RS,"Linguística, letras e artes",2013,10
Sul,RS,"Linguística, letras e artes",2014,11
Sul,RS,"Linguística, letras e artes",2015,11
Sul,RS,"Linguística, letras e artes",2016,12
Sul,RS,"Linguística, letras e artes",2017,12
Sul,RS,Multidisciplinar,1996,2
Sul,RS,Multidisciplinar,1997,2
Sul,RS,Multidisciplinar,1998,2
Sul,RS,Multidisciplinar,1999,2
Sul,RS,Multidisciplinar,2000,3
Sul,RS,Multidisciplinar,2001,4
Sul,RS,Multidisciplinar,2002,4
Sul,RS,Multidisciplinar,2003,5
Sul,RS,Multidisciplinar,2004,4
Sul,RS,Multidisciplinar,2005,4
Sul,RS,Multidisciplinar,2006,4
Sul,RS,Multidisciplinar,2007,8
Sul,RS,Multidisciplinar,2008,9
Sul,RS,Multidisciplinar,2009,9
Sul,RS,Multidisciplinar,2010,11
Sul,RS,Multidisciplinar,2011,12
Sul,RS,Multidisciplinar,2012,15
Sul,RS,Multidisciplinar,2013,19
Sul,RS,Multidisciplinar,2014,23
Sul,RS,Multidisciplinar,2015,24
Sul,RS,Multidisciplinar,2016,25
Sul,RS,Multidisciplinar,2017,25
Sul,SC,Ciências agrárias,1996,0
Sul,SC,Ciências agrárias,1997,0
Sul,SC,Ciências agrárias,1998,0
Sul,SC,Ciências agrárias,1999,0
Sul,SC,Ciências agrárias,2000,0
Sul,SC,Ciências agrárias,2001,0
Sul,SC,Ciências agrárias,2002,1
Sul,SC,Ciências agrárias,2003,2
Sul,SC,Ciências agrárias,2004,3
Sul,SC,Ciências agrárias,2005,4
Sul,SC,Ciências agrárias,2006,4
Sul,SC,Ciências agrárias,2007,4
Sul,SC,Ciências agrárias,2008,5
Sul,SC,Ciências agrárias,2009,5
Sul,SC,Ciências agrárias,2010,6
Sul,SC,Ciências agrárias,2011,6
Sul,SC,Ciências agrárias,2012,7
Sul,SC,Ciências agrárias,2013,7
Sul,SC,Ciências agrárias,2014,7
Sul,SC,Ciências agrárias,2015,7
Sul,SC,Ciências agrárias,2016,7
Sul,SC,Ciências agrárias,2017,7
Sul,SC,Ciências biológicas,1996,0
Sul,SC,Ciências biológicas,1997,1
Sul,SC,Ciências biológicas,1998,1
Sul,SC,Ciências biológicas,1999,1
Sul,SC,Ciências biológicas,2000,1
Sul,SC,Ciências biológicas,2001,1
Sul,SC,Ciências biológicas,2002,1
Sul,SC,Ciências biológicas,2003,1
Sul,SC,Ciências biológicas,2004,2
Sul,SC,Ciências biológicas,2005,3
Sul,SC,Ciências biológicas,2006,3
Sul,SC,Ciências biológicas,2007,2
Sul,SC,Ciências biológicas,2008,3
Sul,SC,Ciências biológicas,2009,4
Sul,SC,Ciências biológicas,2010,4
Sul,SC,Ciências biológicas,2011,5
Sul,SC,Ciências biológicas,2012,5
Sul,SC,Ciências biológicas,2013,5
Sul,SC,Ciências biológicas,2014,5
Sul,SC,Ciências biológicas,2015,5
Sul,SC,Ciências biológicas,2016,5
Sul,SC,Ciências biológicas,2017,6
Sul,SC,Ciências da saúde,1996,1
Sul,SC,Ciências da saúde,1997,1
Sul,SC,Ciências da saúde,1998,1
Sul,SC,Ciências da saúde,1999,1
Sul,SC,Ciências da saúde,2000,2
Sul,SC,Ciências da saúde,2001,2
Sul,SC,Ciências da saúde,2002,2
Sul,SC,Ciências da saúde,2003,2
Sul,SC,Ciências da saúde,2004,2
Sul,SC,Ciências da saúde,2005,3
Sul,SC,Ciências da saúde,2006,4
Sul,SC,Ciências da saúde,2007,5
Sul,SC,Ciências da saúde,2008,6
Sul,SC,Ciências da saúde,2009,8
Sul,SC,Ciências da saúde,2010,8
Sul,SC,Ciências da saúde,2011,8
Sul,SC,Ciências da saúde,2012,10
Sul,SC,Ciências da saúde,2013,11
Sul,SC,Ciências da saúde,2014,11
Sul,SC,Ciências da saúde,2015,11
Sul,SC,Ciências da saúde,2016,11
Sul,SC,Ciências da saúde,2017,11
Sul,SC,Ciências exatas e da terra,1996,1
Sul,SC,Ciências exatas e da terra,1997,2
Sul,SC,Ciências exatas e da terra,1998,2
Sul,SC,Ciências exatas e da terra,1999,2
Sul,SC,Ciências exatas e da terra,2000,2
Sul,SC,Ciências exatas e da terra,2001,2
Sul,SC,Ciências exatas e da terra,2002,2
Sul,SC,Ciências exatas e da terra,2003,2
Sul,SC,Ciências exatas e da terra,2004,2
Sul,SC,Ciências exatas e da terra,2005,2
Sul,SC,Ciências exatas e da terra,2006,2
Sul,SC,Ciências exatas e da terra,2007,2
Sul,SC,Ciências exatas e da terra,2008,2
Sul,SC,Ciências exatas e da terra,2009,2
Sul,SC,Ciências exatas e da terra,2010,2
Sul,SC,Ciências exatas e da terra,2011,2
Sul,SC,Ciências exatas e da terra,2012,3
Sul,SC,Ciências exatas e da terra,2013,4
Sul,SC,Ciências exatas e da terra,2014,4
Sul,SC,Ciências exatas e da terra,2015,4
Sul,SC,Ciências exatas e da terra,2016,4
Sul,SC,Ciências exatas e da terra,2017,4
Sul,SC,Ciências humanas,1996,1
Sul,SC,Ciências humanas,1997,1
Sul,SC,Ciências humanas,1998,2
Sul,SC,Ciências humanas,1999,5
Sul,SC,Ciências humanas,2000,5
Sul,SC,Ciências humanas,2001,5
Sul,SC,Ciências humanas,2002,5
Sul,SC,Ciências humanas,2003,5
Sul,SC,Ciências humanas,2004,6
Sul,SC,Ciências humanas,2005,7
Sul,SC,Ciências humanas,2006,7
Sul,SC,Ciências humanas,2007,7
Sul,SC,Ciências humanas,2008,7
Sul,SC,Ciências humanas,2009,7
Sul,SC,Ciências humanas,2010,7
Sul,SC,Ciências humanas,2011,7
Sul,SC,Ciências humanas,2012,9
Sul,SC,Ciências humanas,2013,10
Sul,SC,Ciências humanas,2014,10
Sul,SC,Ciências humanas,2015,10
Sul,SC,Ciências humanas,2016,10
Sul,SC,Ciências humanas,2017,10
Sul,SC,Ciências sociais aplicadas,1996,1
Sul,SC,Ciências sociais aplicadas,1997,1
Sul,SC,Ciências sociais aplicadas,1998,1
Sul,SC,Ciências sociais aplicadas,1999,1
Sul,SC,Ciências sociais aplicadas,2000,1
Sul,SC,Ciências sociais aplicadas,2001,1
Sul,SC,Ciências sociais aplicadas,2002,1
Sul,SC,Ciências sociais aplicadas,2003,1
Sul,SC,Ciências sociais aplicadas,2004,1
Sul,SC,Ciências sociais aplicadas,2005,1
Sul,SC,Ciências sociais aplicadas,2006,1
Sul,SC,Ciências sociais aplicadas,2007,2
Sul,SC,Ciências sociais aplicadas,2008,5
Sul,SC,Ciências sociais aplicadas,2009,5
Sul,SC,Ciências sociais aplicadas,2010,6
Sul,SC,Ciências sociais aplicadas,2011,7
Sul,SC,Ciências sociais aplicadas,2012,9
Sul,SC,Ciências sociais aplicadas,2013,14
Sul,SC,Ciências sociais aplicadas,2014,15
Sul,SC,Ciências sociais aplicadas,2015,15
Sul,SC,Ciências sociais aplicadas,2016,16
Sul,SC,Ciências sociais aplicadas,2017,17
Sul,SC,Engenharias,1996,4
Sul,SC,Engenharias,1997,4
Sul,SC,Engenharias,1998,5
Sul,SC,Engenharias,1999,6
Sul,SC,Engenharias,2000,6
Sul,SC,Engenharias,2001,6
Sul,SC,Engenharias,2002,6
Sul,SC,Engenharias,2003,7
Sul,SC,Engenharias,2004,7
Sul,SC,Engenharias,2005,7
Sul,SC,Engenharias,2006,7
Sul,SC,Engenharias,2007,7
Sul,SC,Engenharias,2008,7
Sul,SC,Engenharias,2009,7
Sul,SC,Engenharias,2010,8
Sul,SC,Engenharias,2011,8
Sul,SC,Engenharias,2012,8
Sul,SC,Engenharias,2013,9
Sul,SC,Engenharias,2014,9
Sul,SC,Engenharias,2015,9
Sul,SC,Engenharias,2016,9
Sul,SC,Engenharias,2017,9
Sul,SC,"Linguística, letras e artes",1996,2
Sul,SC,"Linguística, letras e artes",1997,3
Sul,SC,"Linguística, letras e artes",1998,3
Sul,SC,"Linguística, letras e artes",1999,3
Sul,SC,"Linguística, letras e artes",2000,3
Sul,SC,"Linguística, letras e artes",2001,3
Sul,SC,"Linguística, letras e artes",2002,3
Sul,SC,"Linguística, letras e artes",2003,3
Sul,SC,"Linguística, letras e artes",2004,4
Sul,SC,"Linguística, letras e artes",2005,3
Sul,SC,"Linguística, letras e artes",2006,3
Sul,SC,"Linguística, letras e artes",2007,3
Sul,SC,"Linguística, letras e artes",2008,3
Sul,SC,"Linguística, letras e artes",2009,6
Sul,SC,"Linguística, letras e artes",2010,6
Sul,SC,"Linguística, letras e artes",2011,6
Sul,SC,"Linguística, letras e artes",2012,6
Sul,SC,"Linguística, letras e artes",2013,7
Sul,SC,"Linguística, letras e artes",2014,7
Sul,SC,"Linguística, letras e artes",2015,7
Sul,SC,"Linguística, letras e artes",2016,7
Sul,SC,"Linguística, letras e artes",2017,7
Sul,SC,Multidisciplinar,1996,0
Sul,SC,Multidisciplinar,1997,0
Sul,SC,Multidisciplinar,1998,1
Sul,SC,Multidisciplinar,1999,1
Sul,SC,Multidisciplinar,2000,1
Sul,SC,Multidisciplinar,2001,1
Sul,SC,Multidisciplinar,2002,2
Sul,SC,Multidisciplinar,2003,2
Sul,SC,Multidisciplinar,2004,3
Sul,SC,Multidisciplinar,2005,3
Sul,SC,Multidisciplinar,2006,3
Sul,SC,Multidisciplinar,2007,5
Sul,SC,Multidisciplinar,2008,5
Sul,SC,Multidisciplinar,2009,6
Sul,SC,Multidisciplinar,2010,6
Sul,SC,Multidisciplinar,2011,6
Sul,SC,Multidisciplinar,2012,6
Sul,SC,Multidisciplinar,2013,10
Sul,SC,Multidisciplinar,2014,10
Sul,SC,Multidisciplinar,2015,10
Sul,SC,Multidisciplinar,2016,11
Sul,SC,Multidisciplinar,2017,11
Centro-Oeste,DF,Ciências agrárias,1996,1
Centro-Oeste,DF,Ciências agrárias,1997,1
Centro-Oeste,DF,Ciências agrárias,1998,1
Centro-Oeste,DF,Ciências agrárias,1999,1
Centro-Oeste,DF,Ciências agrárias,2000,1
Centro-Oeste,DF,Ciências agrárias,2001,1
Centro-Oeste,DF,Ciências agrárias,2002,1
Centro-Oeste,DF,Ciências agrárias,2003,1
Centro-Oeste,DF,Ciências agrárias,2004,2
Centro-Oeste,DF,Ciências agrárias,2005,2
Centro-Oeste,DF,Ciências agrárias,2006,2
Centro-Oeste,DF,Ciências agrárias,2007,3
Centro-Oeste,DF,Ciências agrárias,2008,4
Centro-Oeste,DF,Ciências agrárias,2009,4
Centro-Oeste,DF,Ciências agrárias,2010,4
Centro-Oeste,DF,Ciências agrárias,2011,4
Centro-Oeste,DF,Ciências agrárias,2012,5
Centro-Oeste,DF,Ciências agrárias,2013,5
Centro-Oeste,DF,Ciências agrárias,2014,5
Centro-Oeste,DF,Ciências agrárias,2015,5
Centro-Oeste,DF,Ciências agrárias,2016,5
Centro-Oeste,DF,Ciências agrárias,2017,5
Centro-Oeste,DF,Ciências biológicas,1996,3
Centro-Oeste,DF,Ciências biológicas,1997,3
Centro-Oeste,DF,Ciências biológicas,1998,4
Centro-Oeste,DF,Ciências biológicas,1999,4
Centro-Oeste,DF,Ciências biológicas,2000,4
Centro-Oeste,DF,Ciências biológicas,2001,4
Centro-Oeste,DF,Ciências biológicas,2002,4
Centro-Oeste,DF,Ciências biológicas,2003,4
Centro-Oeste,DF,Ciências biológicas,2004,5
Centro-Oeste,DF,Ciências biológicas,2005,5
Centro-Oeste,DF,Ciências biológicas,2006,5
Centro-Oeste,DF,Ciências biológicas,2007,5
Centro-Oeste,DF,Ciências biológicas,2008,5
Centro-Oeste,DF,Ciências biológicas,2009,5
Centro-Oeste,DF,Ciências biológicas,2010,5
Centro-Oeste,DF,Ciências biológicas,2011,5
Centro-Oeste,DF,Ciências biológicas,2012,7
Centro-Oeste,DF,Ciências biológicas,2013,7
Centro-Oeste,DF,Ciências biológicas,2014,7
Centro-Oeste,DF,Ciências biológicas,2015,7
Centro-Oeste,DF,Ciências biológicas,2016,7
Centro-Oeste,DF,Ciências biológicas,2017,7
Centro-Oeste,DF,Ciências da saúde,1996,1
Centro-Oeste,DF,Ciências da saúde,1997,1
Centro-Oeste,DF,Ciências da saúde,1998,1
Centro-Oeste,DF,Ciências da saúde,1999,1
Centro-Oeste,DF,Ciências da saúde,2000,1
Centro-Oeste,DF,Ciências da saúde,2001,1
Centro-Oeste,DF,Ciências da saúde,2002,1
Centro-Oeste,DF,Ciências da saúde,2003,2
Centro-Oeste,DF,Ciências da saúde,2004,3
Centro-Oeste,DF,Ciências da saúde,2005,3
Centro-Oeste,DF,Ciências da saúde,2006,4
Centro-Oeste,DF,Ciências da saúde,2007,4
Centro-Oeste,DF,Ciências da saúde,2008,4
Centro-Oeste,DF,Ciências da saúde,2009,5
Centro-Oeste,DF,Ciências da saúde,2010,6
Centro-Oeste,DF,Ciências da saúde,2011,7
Centro-Oeste,DF,Ciências da saúde,2012,7
Centro-Oeste,DF,Ciências da saúde,2013,9
Centro-Oeste,DF,Ciências da saúde,2014,9
Centro-Oeste,DF,Ciências da saúde,2015,9
Centro-Oeste,DF,Ciências da saúde,2016,9
Centro-Oeste,DF,Ciências da saúde,2017,10
Centro-Oeste,DF,Ciências exatas e da terra,1996,4
Centro-Oeste,DF,Ciências exatas e da terra,1997,4
Centro-Oeste,DF,Ciências exatas e da terra,1998,4
Centro-Oeste,DF,Ciências exatas e da terra,1999,4
Centro-Oeste,DF,Ciências exatas e da terra,2000,4
Centro-Oeste,DF,Ciências exatas e da terra,2001,4
Centro-Oeste,DF,Ciências exatas e da terra,2002,4
Centro-Oeste,DF,Ciências exatas e da terra,2003,4
Centro-Oeste,DF,Ciências exatas e da terra,2004,4
Centro-Oeste,DF,Ciências exatas e da terra,2005,4
Centro-Oeste,DF,Ciências exatas e da terra,2006,4
Centro-Oeste,DF,Ciências exatas e da terra,2007,4
Centro-Oeste,DF,Ciências exatas e da terra,2008,5
Centro-Oeste,DF,Ciências exatas e da terra,2009,5
Centro-Oeste,DF,Ciências exatas e da terra,2010,6
Centro-Oeste,DF,Ciências exatas e da terra,2011,6
Centro-Oeste,DF,Ciências exatas e da terra,2012,6
Centro-Oeste,DF,Ciências exatas e da terra,2013,6
Centro-Oeste,DF,Ciências exatas e da terra,2014,6
Centro-Oeste,DF,Ciências exatas e da terra,2015,6
Centro-Oeste,DF,Ciências exatas e da terra,2016,6
Centro-Oeste,DF,Ciências exatas e da terra,2017,6
Centro-Oeste,DF,Ciências humanas,1996,5
Centro-Oeste,DF,Ciências humanas,1997,5
Centro-Oeste,DF,Ciências humanas,1998,5
Centro-Oeste,DF,Ciências humanas,1999,5
Centro-Oeste,DF,Ciências humanas,2000,5
Centro-Oeste,DF,Ciências humanas,2001,5
Centro-Oeste,DF,Ciências humanas,2002,6
Centro-Oeste,DF,Ciências humanas,2003,6
Centro-Oeste,DF,Ciências humanas,2004,6
Centro-Oeste,DF,Ciências humanas,2005,6
Centro-Oeste,DF,Ciências humanas,2006,10
Centro-Oeste,DF,Ciências humanas,2007,9
Centro-Oeste,DF,Ciências humanas,2008,10
Centro-Oeste,DF,Ciências humanas,2009,11
Centro-Oeste,DF,Ciências humanas,2010,11
Centro-Oeste,DF,Ciências humanas,2011,12
Centro-Oeste,DF,Ciências humanas,2012,13
Centro-Oeste,DF,Ciências humanas,2013,13
Centro-Oeste,DF,Ciências humanas,2014,13
Centro-Oeste,DF,Ciências humanas,2015,13
Centro-Oeste,DF,Ciências humanas,2016,13
Centro-Oeste,DF,Ciências humanas,2017,14
Centro-Oeste,DF,Ciências sociais aplicadas,1996,1
Centro-Oeste,DF,Ciências sociais aplicadas,1997,2
Centro-Oeste,DF,Ciências sociais aplicadas,1998,2
Centro-Oeste,DF,Ciências sociais aplicadas,1999,2
Centro-Oeste,DF,Ciências sociais aplicadas,2000,2
Centro-Oeste,DF,Ciências sociais aplicadas,2001,2
Centro-Oeste,DF,Ciências sociais aplicadas,2002,3
Centro-Oeste,DF,Ciências sociais aplicadas,2003,5
Centro-Oeste,DF,Ciências sociais aplicadas,2004,6
Centro-Oeste,DF,Ciências sociais aplicadas,2005,6
Centro-Oeste,DF,Ciências sociais aplicadas,2006,8
Centro-Oeste,DF,Ciências sociais aplicadas,2007,9
Centro-Oeste,DF,Ciências sociais aplicadas,2008,9
Centro-Oeste,DF,Ciências sociais aplicadas,2009,9
Centro-Oeste,DF,Ciências sociais aplicadas,2010,10
Centro-Oeste,DF,Ciências sociais aplicadas,2011,10
Centro-Oeste,DF,Ciências sociais aplicadas,2012,10
Centro-Oeste,DF,Ciências sociais aplicadas,2013,10
Centro-Oeste,DF,Ciências sociais aplicadas,2014,10
Centro-Oeste,DF,Ciências sociais aplicadas,2015,11
Centro-Oeste,DF,Ciências sociais aplicadas,2016,11
Centro-Oeste,DF,Ciências sociais aplicadas,2017,11
Centro-Oeste,DF,Engenharias,1996,1
Centro-Oeste,DF,Engenharias,1997,1
Centro-Oeste,DF,Engenharias,1998,1
Centro-Oeste,DF,Engenharias,1999,1
Centro-Oeste,DF,Engenharias,2000,3
Centro-Oeste,DF,Engenharias,2001,3
Centro-Oeste,DF,Engenharias,2002,4
Centro-Oeste,DF,Engenharias,2003,4
Centro-Oeste,DF,Engenharias,2004,6
Centro-Oeste,DF,Engenharias,2005,6
Centro-Oeste,DF,Engenharias,2006,6
Centro-Oeste,DF,Engenharias,2007,6
Centro-Oeste,DF,Engenharias,2008,7
Centro-Oeste,DF,Engenharias,2009,7
Centro-Oeste,DF,Engenharias,2010,8
Centro-Oeste,DF,Engenharias,2011,8
Centro-Oeste,DF,Engenharias,2012,8
Centro-Oeste,DF,Engenharias,2013,8
Centro-Oeste,DF,Engenharias,2014,8
Centro-Oeste,DF,Engenharias,2015,8
Centro-Oeste,DF,Engenharias,2016,8
Centro-Oeste,DF,Engenharias,2017,8
Centro-Oeste,DF,"Linguística, letras e artes",1996,0
Centro-Oeste,DF,"Linguística, letras e artes",1997,0
Centro-Oeste,DF,"Linguística, letras e artes",1998,1
Centro-Oeste,DF,"Linguística, letras e artes",1999,1
Centro-Oeste,DF,"Linguística, letras e artes",2000,1
Centro-Oeste,DF,"Linguística, letras e artes",2001,2
Centro-Oeste,DF,"Linguística, letras e artes",2002,2
Centro-Oeste,DF,"Linguística, letras e artes",2003,2
Centro-Oeste,DF,"Linguística, letras e artes",2004,2
Centro-Oeste,DF,"Linguística, letras e artes",2005,2
Centro-Oeste,DF,"Linguística, letras e artes",2006,2
Centro-Oeste,DF,"Linguística, letras e artes",2007,2
Centro-Oeste,DF,"Linguística, letras e artes",2008,3
Centro-Oeste,DF,"Linguística, letras e artes",2009,3
Centro-Oeste,DF,"Linguística, letras e artes",2010,3
Centro-Oeste,DF,"Linguística, letras e artes",2011,3
Centro-Oeste,DF,"Linguística, letras e artes",2012,3
Centro-Oeste,DF,"Linguística, letras e artes",2013,3
Centro-Oeste,DF,"Linguística, letras e artes",2014,3
Centro-Oeste,DF,"Linguística, letras e artes",2015,3
Centro-Oeste,DF,"Linguística, letras e artes",2016,3
Centro-Oeste,DF,"Linguística, letras e artes",2017,3
Centro-Oeste,DF,Multidisciplinar,1996,0
Centro-Oeste,DF,Multidisciplinar,1997,1
Centro-Oeste,DF,Multidisciplinar,1998,1
Centro-Oeste,DF,Multidisciplinar,1999,2
Centro-Oeste,DF,Multidisciplinar,2000,2
Centro-Oeste,DF,Multidisciplinar,2001,2
Centro-Oeste,DF,Multidisciplinar,2002,2
Centro-Oeste,DF,Multidisciplinar,2003,2
Centro-Oeste,DF,Multidisciplinar,2004,2
Centro-Oeste,DF,Multidisciplinar,2005,2
Centro-Oeste,DF,Multidisciplinar,2006,2
Centro-Oeste,DF,Multidisciplinar,2007,3
Centro-Oeste,DF,Multidisciplinar,2008,4
Centro-Oeste,DF,Multidisciplinar,2009,4
Centro-Oeste,DF,Multidisciplinar,2010,4
Centro-Oeste,DF,Multidisciplinar,2011,6
Centro-Oeste,DF,Multidisciplinar,2012,8
Centro-Oeste,DF,Multidisciplinar,2013,9
Centro-Oeste,DF,Multidisciplinar,2014,10
Centro-Oeste,DF,Multidisciplinar,2015,12
Centro-Oeste,DF,Multidisciplinar,2016,12
Centro-Oeste,DF,Multidisciplinar,2017,12
Centro-Oeste,GO,Ciências agrárias,1996,0
Centro-Oeste,GO,Ciências agrárias,1997,0
Centro-Oeste,GO,Ciências agrárias,1998,0
Centro-Oeste,GO,Ciências agrárias,1999,0
Centro-Oeste,GO,Ciências agrárias,2000,1
Centro-Oeste,GO,Ciências agrárias,2001,1
Centro-Oeste,GO,Ciências agrárias,2002,2
Centro-Oeste,GO,Ciências agrárias,2003,2
Centro-Oeste,GO,Ciências agrárias,2004,2
Centro-Oeste,GO,Ciências agrárias,2005,2
Centro-Oeste,GO,Ciências agrárias,2006,2
Centro-Oeste,GO,Ciências agrárias,2007,2
Centro-Oeste,GO,Ciências agrárias,2008,2
Centro-Oeste,GO,Ciências agrárias,2009,2
Centro-Oeste,GO,Ciências agrárias,2010,3
Centro-Oeste,GO,Ciências agrárias,2011,3
Centro-Oeste,GO,Ciências agrárias,2012,3
Centro-Oeste,GO,Ciências agrárias,2013,5
Centro-Oeste,GO,Ciências agrárias,2014,6
Centro-Oeste,GO,Ciências agrárias,2015,6
Centro-Oeste,GO,Ciências agrárias,2016,6
Centro-Oeste,GO,Ciências agrárias,2017,6
Centro-Oeste,GO,Ciências biológicas,1996,0
