Regiao,UF,Area,Ano,Quantidade,
Nordeste,RN,Ciências sociais aplicadas,2002,0,
Nordeste,RN,Ciências sociais aplicadas,2003,0,
Nordeste,RN,Ciências sociais aplicadas,2004,0,
Nordeste,RN,Ciências sociais aplicadas,2005,0,
Nordeste,RN,Ciências sociais aplicadas,2006,0,
Nordeste,RN,Ciências sociais aplicadas,2007,0,
Nordeste,RN,Ciências sociais aplicadas,2008,0,
Nordeste,RN,Ciências sociais aplicadas,2009,0,
Nordeste,RN,Ciências sociais aplicadas,2010,3,
Nordeste,RN,Ciências sociais aplicadas,2011,5,
Nordeste,RN,Ciências sociais aplicadas,2012,12,
Nordeste,RN,Ciências sociais aplicadas,2013,7,
Nordeste,RN,Ciências sociais aplicadas,2014,14,
Nordeste,RN,Ciências sociais aplicadas,2015,15,
Nordeste,RN,Ciências sociais aplicadas,2016,12,
Nordeste,RN,Ciências sociais aplicadas,2017,27,
Nordeste,RN,Engenharias,1996,0,
Nordeste,RN,Engenharias,1997,0,
Nordeste,RN,Engenharias,1998,0,
Nordeste,RN,Engenharias,1999,0,
Nordeste,RN,Engenharias,2000,0,
Nordeste,RN,Engenharias,2001,2,
Nordeste,RN,Engenharias,2002,16,
Nordeste,RN,Engenharias,2003,2,
Nordeste,RN,Engenharias,2004,14,
Nordeste,RN,Engenharias,2005,33,
Nordeste,RN,Engenharias,2006,19,
Nordeste,RN,Engenharias,2007,14,
Nordeste,RN,Engenharias,2008,22,
Nordeste,RN,Engenharias,2009,23,
Nordeste,RN,Engenharias,2010,34,
Nordeste,RN,Engenharias,2011,27,
Nordeste,RN,Engenharias,2012,46,
Nordeste,RN,Engenharias,2013,38,
Nordeste,RN,Engenharias,2014,55,
Nordeste,RN,Engenharias,2015,63,
Nordeste,RN,Engenharias,2016,68,
Nordeste,RN,Engenharias,2017,69,
Nordeste,RN,"Linguística, letras e artes",1996,0,
Nordeste,RN,"Linguística, letras e artes",1997,0,
Nordeste,RN,"Linguística, letras e artes",1998,0,
Nordeste,RN,"Linguística, letras e artes",1999,0,
Nordeste,RN,"Linguística, letras e artes",2000,0,
Nordeste,RN,"Linguística, letras e artes",2001,0,
Nordeste,RN,"Linguística, letras e artes",2002,0,
Nordeste,RN,"Linguística, letras e artes",2003,0,
Nordeste,RN,"Linguística, letras e artes",2004,0,
Nordeste,RN,"Linguística, letras e artes",2005,0,
Nordeste,RN,"Linguística, letras e artes",2006,3,
Nordeste,RN,"Linguística, letras e artes",2007,5,
Nordeste,RN,"Linguística, letras e artes",2008,12,
Nordeste,RN,"Linguística, letras e artes",2009,3,
Nordeste,RN,"Linguística, letras e artes",2010,13,
Nordeste,RN,"Linguística, letras e artes",2011,12,
Nordeste,RN,"Linguística, letras e artes",2012,18,
Nordeste,RN,"Linguística, letras e artes",2013,17,
Nordeste,RN,"Linguística, letras e artes",2014,18,
Nordeste,RN,"Linguística, letras e artes",2015,23,
Nordeste,RN,"Linguística, letras e artes",2016,34,
Nordeste,RN,"Linguística, letras e artes",2017,29,
Nordeste,RN,Multidisciplinar,1996,0,
Nordeste,RN,Multidisciplinar,1997,0,
Nordeste,RN,Multidisciplinar,1998,0,
Nordeste,RN,Multidisciplinar,1999,0,
Nordeste,RN,Multidisciplinar,2000,0,
Nordeste,RN,Multidisciplinar,2001,0,
Nordeste,RN,Multidisciplinar,2002,0,
Nordeste,RN,Multidisciplinar,2003,0,
Nordeste,RN,Multidisciplinar,2004,0,
Nordeste,RN,Multidisciplinar,2005,0,
Nordeste,RN,Multidisciplinar,2006,0,
Nordeste,RN,Multidisciplinar,2007,10,
Nordeste,RN,Multidisciplinar,2008,9,
Nordeste,RN,Multidisciplinar,2009,12,
Nordeste,RN,Multidisciplinar,2010,11,
Nordeste,RN,Multidisciplinar,2011,9,
Nordeste,RN,Multidisciplinar,2012,14,
Nordeste,RN,Multidisciplinar,2013,25,
Nordeste,RN,Multidisciplinar,2014,29,
Nordeste,RN,Multidisciplinar,2015,29,
Nordeste,RN,Multidisciplinar,2016,25,
Nordeste,RN,Multidisciplinar,2017,37,
Sul,RS,Ciências agrárias,1996,15,
Sul,RS,Ciências agrárias,1997,18,
Sul,RS,Ciências agrárias,1998,25,
Sul,RS,Ciências agrárias,1999,38,
Sul,RS,Ciências agrárias,2000,34,
Sul,RS,Ciências agrárias,2001,50,
Sul,RS,Ciências agrárias,2002,81,
Sul,RS,Ciências agrárias,2003,90,
Sul,RS,Ciências agrárias,2004,95,
Sul,RS,Ciências agrárias,2005,105,
Sul,RS,Ciências agrárias,2006,109,
Sul,RS,Ciências agrárias,2007,133,
Sul,RS,Ciências agrárias,2008,146,
Sul,RS,Ciências agrárias,2009,144,
Sul,RS,Ciências agrárias,2010,169,
Sul,RS,Ciências agrárias,2011,175,
Sul,RS,Ciências agrárias,2012,207,
Sul,RS,Ciências agrárias,2013,228,
Sul,RS,Ciências agrárias,2014,295,
Sul,RS,Ciências agrárias,2015,293,
Sul,RS,Ciências agrárias,2016,278,
Sul,RS,Ciências agrárias,2017,255,
Sul,RS,Ciências biológicas,1996,16,
Sul,RS,Ciências biológicas,1997,22,
Sul,RS,Ciências biológicas,1998,26,
Sul,RS,Ciências biológicas,1999,40,
Sul,RS,Ciências biológicas,2000,37,
Sul,RS,Ciências biológicas,2001,42,
Sul,RS,Ciências biológicas,2002,47,
Sul,RS,Ciências biológicas,2003,77,
Sul,RS,Ciências biológicas,2004,71,
Sul,RS,Ciências biológicas,2005,112,
Sul,RS,Ciências biológicas,2006,77,
Sul,RS,Ciências biológicas,2007,88,
Sul,RS,Ciências biológicas,2008,117,
Sul,RS,Ciências biológicas,2009,124,
Sul,RS,Ciências biológicas,2010,101,
Sul,RS,Ciências biológicas,2011,117,
Sul,RS,Ciências biológicas,2012,155,
Sul,RS,Ciências biológicas,2013,151,
Sul,RS,Ciências biológicas,2014,166,
Sul,RS,Ciências biológicas,2015,197,
Sul,RS,Ciências biológicas,2016,217,
Sul,RS,Ciências biológicas,2017,196,
Sul,RS,Ciências da saúde,1996,19,
Sul,RS,Ciências da saúde,1997,24,
Sul,RS,Ciências da saúde,1998,27,
Sul,RS,Ciências da saúde,1999,57,
Sul,RS,Ciências da saúde,2000,67,
Sul,RS,Ciências da saúde,2001,35,
Sul,RS,Ciências da saúde,2002,61,
Sul,RS,Ciências da saúde,2003,83,
Sul,RS,Ciências da saúde,2004,84,
Sul,RS,Ciências da saúde,2005,97,
Sul,RS,Ciências da saúde,2006,115,
Sul,RS,Ciências da saúde,2007,114,
Sul,RS,Ciências da saúde,2008,145,
Sul,RS,Ciências da saúde,2009,140,
Sul,RS,Ciências da saúde,2010,137,
Sul,RS,Ciências da saúde,2011,163,
Sul,RS,Ciências da saúde,2012,244,
Sul,RS,Ciências da saúde,2013,244,
Sul,RS,Ciências da saúde,2014,251,
Sul,RS,Ciências da saúde,2015,330,
Sul,RS,Ciências da saúde,2016,421,
Sul,RS,Ciências da saúde,2017,404,
Sul,RS,Ciências exatas e da terra,1996,23,
Sul,RS,Ciências exatas e da terra,1997,30,
Sul,RS,Ciências exatas e da terra,1998,30,
Sul,RS,Ciências exatas e da terra,1999,33,
Sul,RS,Ciências exatas e da terra,2000,44,
Sul,RS,Ciências exatas e da terra,2001,43,
Sul,RS,Ciências exatas e da terra,2002,61,
Sul,RS,Ciências exatas e da terra,2003,90,
Sul,RS,Ciências exatas e da terra,2004,87,
Sul,RS,Ciências exatas e da terra,2005,79,
Sul,RS,Ciências exatas e da terra,2006,83,
Sul,RS,Ciências exatas e da terra,2007,84,
Sul,RS,Ciências exatas e da terra,2008,106,
Sul,RS,Ciências exatas e da terra,2009,89,
Sul,RS,Ciências exatas e da terra,2010,109,
Sul,RS,Ciências exatas e da terra,2011,112,
Sul,RS,Ciências exatas e da terra,2012,143,
Sul,RS,Ciências exatas e da terra,2013,105,
Sul,RS,Ciências exatas e da terra,2014,140,
Sul,RS,Ciências exatas e da terra,2015,154,
Sul,RS,Ciências exatas e da terra,2016,170,
Sul,RS,Ciências exatas e da terra,2017,191,
Sul,RS,Ciências humanas,1996,14,
Sul,RS,Ciências humanas,1997,22,
Sul,RS,Ciências humanas,1998,19,
Sul,RS,Ciências humanas,1999,58,
Sul,RS,Ciências humanas,2000,57,
Sul,RS,Ciências humanas,2001,66,
Sul,RS,Ciências humanas,2002,93,
Sul,RS,Ciências humanas,2003,128,
Sul,RS,Ciências humanas,2004,114,
Sul,RS,Ciências humanas,2005,157,
Sul,RS,Ciências humanas,2006,113,
Sul,RS,Ciências humanas,2007,171,
Sul,RS,Ciências humanas,2008,188,
Sul,RS,Ciências humanas,2009,198,
Sul,RS,Ciências humanas,2010,197,
Sul,RS,Ciências humanas,2011,237,
Sul,RS,Ciências humanas,2012,242,
Sul,RS,Ciências humanas,2013,261,
Sul,RS,Ciências humanas,2014,322,
Sul,RS,Ciências humanas,2015,343,28
Sul,RS,Ciências humanas,2016,372,
Sul,RS,Ciências humanas,2017,393,31
Sul,RS,Ciências sociais aplicadas,1996,1,
Sul,RS,Ciências sociais aplicadas,1997,2,
Sul,RS,Ciências sociais aplicadas,1998,4,
Sul,RS,Ciências sociais aplicadas,1999,8,
Sul,RS,Ciências sociais aplicadas,2000,13,
Sul,RS,Ciências sociais aplicadas,2001,21,
Sul,RS,Ciências sociais aplicadas,2002,27,
Sul,RS,Ciências sociais aplicadas,2003,44,
Sul,RS,Ciências sociais aplicadas,2004,56,
Sul,RS,Ciências sociais aplicadas,2005,101,
Sul,RS,Ciências sociais aplicadas,2006,88,
Sul,RS,Ciências sociais aplicadas,2007,91,
Sul,RS,Ciências sociais aplicadas,2008,95,
Sul,RS,Ciências sociais aplicadas,2009,114,
Sul,RS,Ciências sociais aplicadas,2010,113,
Sul,RS,Ciências sociais aplicadas,2011,115,
Sul,RS,Ciências sociais aplicadas,2012,133,
Sul,RS,Ciências sociais aplicadas,2013,156,
Sul,RS,Ciências sociais aplicadas,2014,145,
Sul,RS,Ciências sociais aplicadas,2015,168,
Sul,RS,Ciências sociais aplicadas,2016,214,
Sul,RS,Ciências sociais aplicadas,2017,245,18
Sul,RS,Engenharias,1996,11,
Sul,RS,Engenharias,1997,23,
Sul,RS,Engenharias,1998,14,
Sul,RS,Engenharias,1999,26,
Sul,RS,Engenharias,2000,37,
Sul,RS,Engenharias,2001,42,
Sul,RS,Engenharias,2002,46,
Sul,RS,Engenharias,2003,59,
Sul,RS,Engenharias,2004,58,
Sul,RS,Engenharias,2005,64,
Sul,RS,Engenharias,2006,44,
Sul,RS,Engenharias,2007,70,
Sul,RS,Engenharias,2008,76,
Sul,RS,Engenharias,2009,83,
Sul,RS,Engenharias,2010,78,
Sul,RS,Engenharias,2011,87,
Sul,RS,Engenharias,2012,104,
Sul,RS,Engenharias,2013,89,
Sul,RS,Engenharias,2014,115,
Sul,RS,Engenharias,2015,113,
Sul,RS,Engenharias,2016,149,
Sul,RS,Engenharias,2017,141,
Sul,RS,"Linguística, letras e artes",1996,16,
Sul,RS,"Linguística, letras e artes",1997,27,
Sul,RS,"Linguística, letras e artes",1998,18,
Sul,RS,"Linguística, letras e artes",1999,25,
Sul,RS,"Linguística, letras e artes",2000,21,
Sul,RS,"Linguística, letras e artes",2001,28,
Sul,RS,"Linguística, letras e artes",2002,38,
Sul,RS,"Linguística, letras e artes",2003,38,
Sul,RS,"Linguística, letras e artes",2004,44,
Sul,RS,"Linguística, letras e artes",2005,42,
Sul,RS,"Linguística, letras e artes",2006,55,
Sul,RS,"Linguística, letras e artes",2007,59,
Sul,RS,"Linguística, letras e artes",2008,55,
Sul,RS,"Linguística, letras e artes",2009,76,
Sul,RS,"Linguística, letras e artes",2010,46,
Sul,RS,"Linguística, letras e artes",2011,81,
Sul,RS,"Linguística, letras e artes",2012,78,
Sul,RS,"Linguística, letras e artes",2013,81,
Sul,RS,"Linguística, letras e artes",2014,104,
Sul,RS,"Linguística, letras e artes",2015,146,
Sul,RS,"Linguística, letras e artes",2016,120,
Sul,RS,"Linguística, letras e artes",2017,138,
Sul,RS,Multidisciplinar,1996,3,
Sul,RS,Multidisciplinar,1997,2,
Sul,RS,Multidisciplinar,1998,6,
Sul,RS,Multidisciplinar,1999,4,
Sul,RS,Multidisciplinar,2000,5,
Sul,RS,Multidisciplinar,2001,12,
Sul,RS,Multidisciplinar,2002,13,
Sul,RS,Multidisciplinar,2003,16,
Sul,RS,Multidisciplinar,2004,18,
Sul,RS,Multidisciplinar,2005,22,
Sul,RS,Multidisciplinar,2006,31,
Sul,RS,Multidisciplinar,2007,58,
Sul,RS,Multidisciplinar,2008,63,
Sul,RS,Multidisciplinar,2009,58,
Sul,RS,Multidisciplinar,2010,41,
Sul,RS,Multidisciplinar,2011,64,
Sul,RS,Multidisciplinar,2012,81,
Sul,RS,Multidisciplinar,2013,101,
Sul,RS,Multidisciplinar,2014,98,
Sul,RS,Multidisciplinar,2015,144,
Sul,RS,Multidisciplinar,2016,195,
Sul,RS,Multidisciplinar,2017,209,
Norte,RO,Ciências agrárias,1996,0,
Norte,RO,Ciências agrárias,1997,0,
Norte,RO,Ciências agrárias,1998,0,
Norte,RO,Ciências agrárias,1999,0,
Norte,RO,Ciências agrárias,2000,0,
Norte,RO,Ciências agrárias,2001,0,
Norte,RO,Ciências agrárias,2002,0,
Norte,RO,Ciências agrárias,2003,0,
Norte,RO,Ciências agrárias,2004,0,
Norte,RO,Ciências agrárias,2005,0,
Norte,RO,Ciências agrárias,2006,0,
Norte,RO,Ciências agrárias,2007,0,
Norte,RO,Ciências agrárias,2008,0,
Norte,RO,Ciências agrárias,2009,0,
Norte,RO,Ciências agrárias,2010,0,
Norte,RO,Ciências agrárias,2011,0,
Norte,RO,Ciências agrárias,2012,0,
Norte,RO,Ciências agrárias,2013,0,
Norte,RO,Ciências agrárias,2014,0,
Norte,RO,Ciências agrárias,2015,0,
Norte,RO,Ciências agrárias,2016,0,
Norte,RO,Ciências agrárias,2017,0,
Norte,RO,Ciências biológicas,1996,0,
Norte,RO,Ciências biológicas,1997,0,
Norte,RO,Ciências biológicas,1998,0,
Norte,RO,Ciências biológicas,1999,0,
Norte,RO,Ciências biológicas,2000,0,
Norte,RO,Ciências biológicas,2001,0,
Norte,RO,Ciências biológicas,2002,0,
Norte,RO,Ciências biológicas,2003,0,
Norte,RO,Ciências biológicas,2004,0,
Norte,RO,Ciências biológicas,2005,0,
Norte,RO,Ciências biológicas,2006,0,
Norte,RO,Ciências biológicas,2007,0,
Norte,RO,Ciências biológicas,2008,1,
Norte,RO,Ciências biológicas,2009,1,
Norte,RO,Ciências biológicas,2010,5,
Norte,RO,Ciências biológicas,2011,3,
Norte,RO,Ciências biológicas,2012,6,
Norte,RO,Ciências biológicas,2013,9,
Norte,RO,Ciências biológicas,2014,3,
Norte,RO,Ciências biológicas,2015,4,
Norte,RO,Ciências biológicas,2016,4,
Norte,RO,Ciências biológicas,2017,3,
Norte,RO,Ciências da saúde,1996,0,
Norte,RO,Ciências da saúde,1997,0,
Norte,RO,Ciências da saúde,1998,0,
Norte,RO,Ciências da saúde,1999,0,
Norte,RO,Ciências da saúde,2000,0,
Norte,RO,Ciências da saúde,2001,0,
Norte,RO,Ciências da saúde,2002,0,
Norte,RO,Ciências da saúde,2003,0,
Norte,RO,Ciências da saúde,2004,0,
Norte,RO,Ciências da saúde,2005,0,
Norte,RO,Ciências da saúde,2006,0,
Norte,RO,Ciências da saúde,2007,0,
Norte,RO,Ciências da saúde,2008,0,
Norte,RO,Ciências da saúde,2009,0,
Norte,RO,Ciências da saúde,2010,0,
Norte,RO,Ciências da saúde,2011,0,
Norte,RO,Ciências da saúde,2012,0,
Norte,RO,Ciências da saúde,2013,0,
Norte,RO,Ciências da saúde,2014,0,
Norte,RO,Ciências da saúde,2015,0,
Norte,RO,Ciências da saúde,2016,0,
Norte,RO,Ciências da saúde,2017,0,
Norte,RO,Ciências exatas e da terra,1996,0,
Norte,RO,Ciências exatas e da terra,1997,0,
Norte,RO,Ciências exatas e da terra,1998,0,
Norte,RO,Ciências exatas e da terra,1999,0,
Norte,RO,Ciências exatas e da terra,2000,0,
Norte,RO,Ciências exatas e da terra,2001,0,
Norte,RO,Ciências exatas e da terra,2002,0,
Norte,RO,Ciências exatas e da terra,2003,0,
Norte,RO,Ciências exatas e da terra,2004,0,
Norte,RO,Ciências exatas e da terra,2005,0,
Norte,RO,Ciências exatas e da terra,2006,0,
Norte,RO,Ciências exatas e da terra,2007,0,
Norte,RO,Ciências exatas e da terra,2008,0,
Norte,RO,Ciências exatas e da terra,2009,0,
Norte,RO,Ciências exatas e da terra,2010,0,
Norte,RO,Ciências exatas e da terra,2011,0,
Norte,RO,Ciências exatas e da terra,2012,0,
Norte,RO,Ciências exatas e da terra,2013,0,
Norte,RO,Ciências exatas e da terra,2014,0,
Norte,RO,Ciências exatas e da terra,2015,0,
Norte,RO,Ciências exatas e da terra,2016,0,
Norte,RO,Ciências exatas e da terra,2017,0,
Norte,RO,Ciências humanas,1996,0,
Norte,RO,Ciências humanas,1997,0,
Norte,RO,Ciências humanas,1998,0,
Norte,RO,Ciências humanas,1999,0,
Norte,RO,Ciências humanas,2000,0,
Norte,RO,Ciências humanas,2001,0,
Norte,RO,Ciências humanas,2002,0,
Norte,RO,Ciências humanas,2003,0,
Norte,RO,Ciências humanas,2004,0,
Norte,RO,Ciências humanas,2005,0,
Norte,RO,Ciências humanas,2006,0,
Norte,RO,Ciências humanas,2007,0,
Norte,RO,Ciências humanas,2008,0,
Norte,RO,Ciências humanas,2009,0,
Norte,RO,Ciências humanas,2010,0,
Norte,RO,Ciências humanas,2011,0,
Norte,RO,Ciências humanas,2012,0,
Norte,RO,Ciências humanas,2013,0,
Norte,RO,Ciências humanas,2014,0,
Norte,RO,Ciências humanas,2015,0,
Norte,RO,Ciências humanas,2016,0,
Norte,RO,Ciências humanas,2017,0,
Norte,RO,Ciências sociais aplicadas,1996,0,
Norte,RO,Ciências sociais aplicadas,1997,0,
Norte,RO,Ciências sociais aplicadas,1998,0,
Norte,RO,Ciências sociais aplicadas,1999,0,
Norte,RO,Ciências sociais aplicadas,2000,0,
Norte,RO,Ciências sociais aplicadas,2001,0,
Norte,RO,Ciências sociais aplicadas,2002,0,
Norte,RO,Ciências sociais aplicadas,2003,0,
Norte,RO,Ciências sociais aplicadas,2004,0,
Norte,RO,Ciências sociais aplicadas,2005,0,
Norte,RO,Ciências sociais aplicadas,2006,0,
Norte,RO,Ciências sociais aplicadas,2007,0,
Norte,RO,Ciências sociais aplicadas,2008,0,
Norte,RO,Ciências sociais aplicadas,2009,0,
Norte,RO,Ciências sociais aplicadas,2010,0,
Norte,RO,Ciências sociais aplicadas,2011,0,
Norte,RO,Ciências sociais aplicadas,2012,0,
Norte,RO,Ciências sociais aplicadas,2013,0,
Norte,RO,Ciências sociais aplicadas,2014,0,
Norte,RO,Ciências sociais aplicadas,2015,0,
Norte,RO,Ciências sociais aplicadas,2016,0,
Norte,RO,Ciências sociais aplicadas,2017,0,
Norte,RO,Engenharias,1996,0,
Norte,RO,Engenharias,1997,0,
Norte,RO,Engenharias,1998,0,
Norte,RO,Engenharias,1999,0,
Norte,RO,Engenharias,2000,0,
Norte,RO,Engenharias,2001,0,
Norte,RO,Engenharias,2002,0,
Norte,RO,Engenharias,2003,0,
Norte,RO,Engenharias,2004,0,
Norte,RO,Engenharias,2005,0,
Norte,RO,Engenharias,2006,0,
Norte,RO,Engenharias,2007,0,
Norte,RO,Engenharias,2008,0,
Norte,RO,Engenharias,2009,0,
Norte,RO,Engenharias,2010,0,
Norte,RO,Engenharias,2011,0,
Norte,RO,Engenharias,2012,0,
Norte,RO,Engenharias,2013,0,
Norte,RO,Engenharias,2014,0,
Norte,RO,Engenharias,2015,0,
Norte,RO,Engenharias,2016,0,
Norte,RO,Engenharias,2017,0,
Norte,RO,"Linguística, letras e artes",1996,0,
Norte,RO,"Linguística, letras e artes",1997,0,
Norte,RO,"Linguística, letras e artes",1998,0,
Norte,RO,"Linguística, letras e artes",1999,0,
Norte,RO,"Linguística, letras e artes",2000,0,
Norte,RO,"Linguística, letras e artes",2001,0,
Norte,RO,"Linguística, letras e artes",2002,0,
Norte,RO,"Linguística, letras e artes",2003,0,
Norte,RO,"Linguística, letras e artes",2004,0,
Norte,RO,"Linguística, letras e artes",2005,0,
Norte,RO,"Linguística, letras e artes",2006,0,
Norte,RO,"Linguística, letras e artes",2007,0,
Norte,RO,"Linguística, letras e artes",2008,0,
Norte,RO,"Linguística, letras e artes",2009,0,
Norte,RO,"Linguística, letras e artes",2010,0,
Norte,RO,"Linguística, letras e artes",2011,0,
Norte,RO,"Linguística, letras e artes",2012,0,
Norte,RO,"Linguística, letras e artes",2013,0,
Norte,RO,"Linguística, letras e artes",2014,0,
Norte,RO,"Linguística, letras e artes",2015,0,
Norte,RO,"Linguística, letras e artes",2016,0,
Norte,RO,"Linguística, letras e artes",2017,0,
Norte,RO,Multidisciplinar,1996,0,
Norte,RO,Multidisciplinar,1997,0,
Norte,RO,Multidisciplinar,1998,0,
Norte,RO,Multidisciplinar,1999,0,
Norte,RO,Multidisciplinar,2000,0,
Norte,RO,Multidisciplinar,2001,0,
Norte,RO,Multidisciplinar,2002,0,
Norte,RO,Multidisciplinar,2003,0,
Norte,RO,Multidisciplinar,2004,0,
Norte,RO,Multidisciplinar,2005,0,
Norte,RO,Multidisciplinar,2006,0,
Norte,RO,Multidisciplinar,2007,0,
Norte,RO,Multidisciplinar,2008,0,
Norte,RO,Multidisciplinar,2009,0,
Norte,RO,Multidisciplinar,2010,0,
Norte,RO,Multidisciplinar,2011,0,
Norte,RO,Multidisciplinar,2012,0,
Norte,RO,Multidisciplinar,2013,0,
Norte,RO,Multidisciplinar,2014,0,
Norte,RO,Multidisciplinar,2015,1,
Norte,RO,Multidisciplinar,2016,6,
Norte,RO,Multidisciplinar,2017,13,
Norte,RR,Ciências agrárias,1996,0,
Norte,RR,Ciências agrárias,1997,0,
Norte,RR,Ciências agrárias,1998,0,
Norte,RR,Ciências agrárias,1999,0,
Norte,RR,Ciências agrárias,2000,0,
Norte,RR,Ciências agrárias,2001,0,
Norte,RR,Ciências agrárias,2002,0,
Norte,RR,Ciências agrárias,2003,0,
Norte,RR,Ciências agrárias,2004,0,
Norte,RR,Ciências agrárias,2005,0,
Norte,RR,Ciências agrárias,2006,0,
Norte,RR,Ciências agrárias,2007,0,
Norte,RR,Ciências agrárias,2008,0,
Norte,RR,Ciências agrárias,2009,0,
Norte,RR,Ciências agrárias,2010,0,
Norte,RR,Ciências agrárias,2011,0,
Norte,RR,Ciências agrárias,2012,0,
Norte,RR,Ciências agrárias,2013,0,
Norte,RR,Ciências agrárias,2014,0,
Norte,RR,Ciências agrárias,2015,0,
Norte,RR,Ciências agrárias,2016,0,
Norte,RR,Ciências agrárias,2017,1,
Norte,RR,Ciências biológicas,1996,0,
Norte,RR,Ciências biológicas,1997,0,
Norte,RR,Ciências biológicas,1998,0,
Norte,RR,Ciências biológicas,1999,0,
Norte,RR,Ciências biológicas,2000,0,
Norte,RR,Ciências biológicas,2001,0,
Norte,RR,Ciências biológicas,2002,0,
Norte,RR,Ciências biológicas,2003,0,
Norte,RR,Ciências biológicas,2004,0,
Norte,RR,Ciências biológicas,2005,0,
Norte,RR,Ciências biológicas,2006,0,
Norte,RR,Ciências biológicas,2007,0,
Norte,RR,Ciências biológicas,2008,0,
Norte,RR,Ciências biológicas,2009,0,
Norte,RR,Ciências biológicas,2010,0,
Norte,RR,Ciências biológicas,2011,0,
Norte,RR,Ciências biológicas,2012,0,
Norte,RR,Ciências biológicas,2013,0,
Norte,RR,Ciências biológicas,2014,0,
Norte,RR,Ciências biológicas,2015,0,
Norte,RR,Ciências biológicas,2016,0,
Norte,RR,Ciências biológicas,2017,0,
Norte,RR,Ciências da saúde,1996,0,
Norte,RR,Ciências da saúde,1997,0,
Norte,RR,Ciências da saúde,1998,0,
Norte,RR,Ciências da saúde,1999,0,
Norte,RR,Ciências da saúde,2000,0,
Norte,RR,Ciências da saúde,2001,0,
Norte,RR,Ciências da saúde,2002,0,
Norte,RR,Ciências da saúde,2003,0,
Norte,RR,Ciências da saúde,2004,0,
Norte,RR,Ciências da saúde,2005,0,
Norte,RR,Ciências da saúde,2006,0,
Norte,RR,Ciências da saúde,2007,0,
Norte,RR,Ciências da saúde,2008,0,
Norte,RR,Ciências da saúde,2009,0,
Norte,RR,Ciências da saúde,2010,0,
Norte,RR,Ciências da saúde,2011,0,
Norte,RR,Ciências da saúde,2012,0,
Norte,RR,Ciências da saúde,2013,0,
Norte,RR,Ciências da saúde,2014,0,
Norte,RR,Ciências da saúde,2015,0,
Norte,RR,Ciências da saúde,2016,0,
Norte,RR,Ciências da saúde,2017,0,
Norte,RR,Ciências exatas e da terra,1996,0,
Norte,RR,Ciências exatas e da terra,1997,0,
Norte,RR,Ciências exatas e da terra,1998,0,
Norte,RR,Ciências exatas e da terra,1999,0,
Norte,RR,Ciências exatas e da terra,2000,0,
Norte,RR,Ciências exatas e da terra,2001,0,
Norte,RR,Ciências exatas e da terra,2002,0,
Norte,RR,Ciências exatas e da terra,2003,0,
Norte,RR,Ciências exatas e da terra,2004,0,
Norte,RR,Ciências exatas e da terra,2005,0,
Norte,RR,Ciências exatas e da terra,2006,0,
Norte,RR,Ciências exatas e da terra,2007,0,
Norte,RR,Ciências exatas e da terra,2008,0,
Norte,RR,Ciências exatas e da terra,2009,0,
Norte,RR,Ciências exatas e da terra,2010,0,
Norte,RR,Ciências exatas e da terra,2011,0,
Norte,RR,Ciências exatas e da terra,2012,0,
Norte,RR,Ciências exatas e da terra,2013,0,
Norte,RR,Ciências exatas e da terra,2014,0,
Norte,RR,Ciências exatas e da terra,2015,0,
Norte,RR,Ciências exatas e da terra,2016,0,
Norte,RR,Ciências exatas e da terra,2017,0,
Norte,RR,Ciências humanas,1996,0,
Norte,RR,Ciências humanas,1997,0,
Norte,RR,Ciências humanas,1998,0,
Norte,RR,Ciências humanas,1999,0,
Norte,RR,Ciências humanas,2000,0,
Norte,RR,Ciências humanas,2001,0,
Norte,RR,Ciências humanas,2002,0,
Norte,RR,Ciências humanas,2003,0,
Norte,RR,Ciências humanas,2004,0,
Norte,RR,Ciências humanas,2005,0,
Norte,RR,Ciências humanas,2006,0,
Norte,RR,Ciências humanas,2007,0,
Norte,RR,Ciências humanas,2008,0,
Norte,RR,Ciências humanas,2009,0,
Norte,RR,Ciências humanas,2010,0,
Norte,RR,Ciências humanas,2011,0,
Norte,RR,Ciências humanas,2012,0,
Norte,RR,Ciências humanas,2013,0,
Norte,RR,Ciências humanas,2014,0,
Norte,RR,Ciências humanas,2015,0,
Norte,RR,Ciências humanas,2016,0,
Norte,RR,Ciências humanas,2017,0,
Norte,RR,Ciências sociais aplicadas,1996,0,
Norte,RR,Ciências sociais aplicadas,1997,0,
Norte,RR,Ciências sociais aplicadas,1998,0,
Norte,RR,Ciências sociais aplicadas,1999,0,
Norte,RR,Ciências sociais aplicadas,2000,0,
Norte,RR,Ciências sociais aplicadas,2001,0,
Norte,RR,Ciências sociais aplicadas,2002,0,
Norte,RR,Ciências sociais aplicadas,2003,0,
Norte,RR,Ciências sociais aplicadas,2004,0,
Norte,RR,Ciências sociais aplicadas,2005,0,
Norte,RR,Ciências sociais aplicadas,2006,0,
Norte,RR,Ciências sociais aplicadas,2007,0,
Norte,RR,Ciências sociais aplicadas,2008,0,
Norte,RR,Ciências sociais aplicadas,2009,0,
Norte,RR,Ciências sociais aplicadas,2010,0,
Norte,RR,Ciências sociais aplicadas,2011,0,
Norte,RR,Ciências sociais aplicadas,2012,0,
Norte,RR,Ciências sociais aplicadas,2013,0,
Norte,RR,Ciências sociais aplicadas,2014,0,
