Regiao,UF,Area,Ano,Quantidade,
Nordeste,RN,Multidisciplinar,2012,56,
Nordeste,RN,Multidisciplinar,2013,96,
Nordeste,RN,Multidisciplinar,2014,88,
Nordeste,RN,Multidisciplinar,2015,132,
Nordeste,RN,Multidisciplinar,2016,145,
Nordeste,RN,Multidisciplinar,2017,194,
Sul,RS,Ciências agrárias,1996,194,
Sul,RS,Ciências agrárias,1997,206,
Sul,RS,Ciências agrárias,1998,209,
Sul,RS,Ciências agrárias,1999,256,
Sul,RS,Ciências agrárias,2000,224,
Sul,RS,Ciências agrárias,2001,233,
Sul,RS,Ciências agrárias,2002,257,
Sul,RS,Ciências agrárias,2003,270,
Sul,RS,Ciências agrárias,2004,304,
Sul,RS,Ciências agrárias,2005,338,
Sul,RS,Ciências agrárias,2006,369,
Sul,RS,Ciências agrárias,2007,352,
Sul,RS,Ciências agrárias,2008,375,
Sul,RS,Ciências agrárias,2009,392,
Sul,RS,Ciências agrárias,2010,411,
Sul,RS,Ciências agrárias,2011,422,
Sul,RS,Ciências agrárias,2012,498,
Sul,RS,Ciências agrárias,2013,506,
Sul,RS,Ciências agrárias,2014,563,
Sul,RS,Ciências agrárias,2015,534,
Sul,RS,Ciências agrárias,2016,572,
Sul,RS,Ciências agrárias,2017,527,
Sul,RS,Ciências biológicas,1996,88,
Sul,RS,Ciências biológicas,1997,113,
Sul,RS,Ciências biológicas,1998,89,
Sul,RS,Ciências biológicas,1999,91,
Sul,RS,Ciências biológicas,2000,129,
Sul,RS,Ciências biológicas,2001,148,
Sul,RS,Ciências biológicas,2002,141,
Sul,RS,Ciências biológicas,2003,139,
Sul,RS,Ciências biológicas,2004,180,
Sul,RS,Ciências biológicas,2005,217,
Sul,RS,Ciências biológicas,2006,228,
Sul,RS,Ciências biológicas,2007,243,
Sul,RS,Ciências biológicas,2008,239,
Sul,RS,Ciências biológicas,2009,262,
Sul,RS,Ciências biológicas,2010,262,
Sul,RS,Ciências biológicas,2011,294,
Sul,RS,Ciências biológicas,2012,340,
Sul,RS,Ciências biológicas,2013,362,
Sul,RS,Ciências biológicas,2014,345,
Sul,RS,Ciências biológicas,2015,303,
Sul,RS,Ciências biológicas,2016,289,
Sul,RS,Ciências biológicas,2017,366,
Sul,RS,Ciências da saúde,1996,91,
Sul,RS,Ciências da saúde,1997,142,
Sul,RS,Ciências da saúde,1998,123,
Sul,RS,Ciências da saúde,1999,176,
Sul,RS,Ciências da saúde,2000,217,
Sul,RS,Ciências da saúde,2001,196,
Sul,RS,Ciências da saúde,2002,219,
Sul,RS,Ciências da saúde,2003,324,
Sul,RS,Ciências da saúde,2004,299,
Sul,RS,Ciências da saúde,2005,436,
Sul,RS,Ciências da saúde,2006,436,
Sul,RS,Ciências da saúde,2007,429,
Sul,RS,Ciências da saúde,2008,445,
Sul,RS,Ciências da saúde,2009,546,
Sul,RS,Ciências da saúde,2010,616,
Sul,RS,Ciências da saúde,2011,663,
Sul,RS,Ciências da saúde,2012,732,
Sul,RS,Ciências da saúde,2013,742,
Sul,RS,Ciências da saúde,2014,815,
Sul,RS,Ciências da saúde,2015,851,
Sul,RS,Ciências da saúde,2016,761,
Sul,RS,Ciências da saúde,2017,918,
Sul,RS,Ciências exatas e da terra,1996,150,
Sul,RS,Ciências exatas e da terra,1997,173,
Sul,RS,Ciências exatas e da terra,1998,160,
Sul,RS,Ciências exatas e da terra,1999,185,
Sul,RS,Ciências exatas e da terra,2000,229,
Sul,RS,Ciências exatas e da terra,2001,204,
Sul,RS,Ciências exatas e da terra,2002,244,
Sul,RS,Ciências exatas e da terra,2003,264,
Sul,RS,Ciências exatas e da terra,2004,231,
Sul,RS,Ciências exatas e da terra,2005,263,
Sul,RS,Ciências exatas e da terra,2006,253,
Sul,RS,Ciências exatas e da terra,2007,288,
Sul,RS,Ciências exatas e da terra,2008,278,
Sul,RS,Ciências exatas e da terra,2009,289,
Sul,RS,Ciências exatas e da terra,2010,309,
Sul,RS,Ciências exatas e da terra,2011,305,
Sul,RS,Ciências exatas e da terra,2012,331,
Sul,RS,Ciências exatas e da terra,2013,377,
Sul,RS,Ciências exatas e da terra,2014,388,
Sul,RS,Ciências exatas e da terra,2015,351,
Sul,RS,Ciências exatas e da terra,2016,404,
Sul,RS,Ciências exatas e da terra,2017,396,
Sul,RS,Ciências humanas,1996,219,
Sul,RS,Ciências humanas,1997,279,
Sul,RS,Ciências humanas,1998,302,
Sul,RS,Ciências humanas,1999,296,
Sul,RS,Ciências humanas,2000,350,
Sul,RS,Ciências humanas,2001,428,
Sul,RS,Ciências humanas,2002,555,
Sul,RS,Ciências humanas,2003,519,
Sul,RS,Ciências humanas,2004,464,
Sul,RS,Ciências humanas,2005,594,
Sul,RS,Ciências humanas,2006,623,
Sul,RS,Ciências humanas,2007,625,
Sul,RS,Ciências humanas,2008,669,
Sul,RS,Ciências humanas,2009,690,
Sul,RS,Ciências humanas,2010,750,
Sul,RS,Ciências humanas,2011,761,
Sul,RS,Ciências humanas,2012,835,
Sul,RS,Ciências humanas,2013,847,
Sul,RS,Ciências humanas,2014,906,
Sul,RS,Ciências humanas,2015,1,28
Sul,RS,Ciências humanas,2016,938,
Sul,RS,Ciências humanas,2017,1,31
Sul,RS,Ciências sociais aplicadas,1996,84,
Sul,RS,Ciências sociais aplicadas,1997,113,
Sul,RS,Ciências sociais aplicadas,1998,133,
Sul,RS,Ciências sociais aplicadas,1999,199,
Sul,RS,Ciências sociais aplicadas,2000,269,
Sul,RS,Ciências sociais aplicadas,2001,410,
Sul,RS,Ciências sociais aplicadas,2002,461,
Sul,RS,Ciências sociais aplicadas,2003,460,
Sul,RS,Ciências sociais aplicadas,2004,428,
Sul,RS,Ciências sociais aplicadas,2005,407,
Sul,RS,Ciências sociais aplicadas,2006,528,
Sul,RS,Ciências sociais aplicadas,2007,513,
Sul,RS,Ciências sociais aplicadas,2008,496,
Sul,RS,Ciências sociais aplicadas,2009,514,
Sul,RS,Ciências sociais aplicadas,2010,564,
Sul,RS,Ciências sociais aplicadas,2011,638,
Sul,RS,Ciências sociais aplicadas,2012,680,
Sul,RS,Ciências sociais aplicadas,2013,736,
Sul,RS,Ciências sociais aplicadas,2014,807,
Sul,RS,Ciências sociais aplicadas,2015,875,
Sul,RS,Ciências sociais aplicadas,2016,920,
Sul,RS,Ciências sociais aplicadas,2017,1,18
Sul,RS,Engenharias,1996,105,
Sul,RS,Engenharias,1997,125,
Sul,RS,Engenharias,1998,113,
Sul,RS,Engenharias,1999,160,
Sul,RS,Engenharias,2000,182,
Sul,RS,Engenharias,2001,198,
Sul,RS,Engenharias,2002,193,
Sul,RS,Engenharias,2003,275,
Sul,RS,Engenharias,2004,273,
Sul,RS,Engenharias,2005,264,
Sul,RS,Engenharias,2006,316,
Sul,RS,Engenharias,2007,303,
Sul,RS,Engenharias,2008,338,
Sul,RS,Engenharias,2009,426,
Sul,RS,Engenharias,2010,337,
Sul,RS,Engenharias,2011,359,
Sul,RS,Engenharias,2012,479,
Sul,RS,Engenharias,2013,463,
Sul,RS,Engenharias,2014,535,
Sul,RS,Engenharias,2015,592,
Sul,RS,Engenharias,2016,671,
Sul,RS,Engenharias,2017,649,
Sul,RS,"Linguística, letras e artes",1996,69,
Sul,RS,"Linguística, letras e artes",1997,69,
Sul,RS,"Linguística, letras e artes",1998,79,
Sul,RS,"Linguística, letras e artes",1999,78,
Sul,RS,"Linguística, letras e artes",2000,124,
Sul,RS,"Linguística, letras e artes",2001,126,
Sul,RS,"Linguística, letras e artes",2002,128,
Sul,RS,"Linguística, letras e artes",2003,122,
Sul,RS,"Linguística, letras e artes",2004,166,
Sul,RS,"Linguística, letras e artes",2005,202,
Sul,RS,"Linguística, letras e artes",2006,188,
Sul,RS,"Linguística, letras e artes",2007,199,
Sul,RS,"Linguística, letras e artes",2008,177,
Sul,RS,"Linguística, letras e artes",2009,256,
Sul,RS,"Linguística, letras e artes",2010,248,
Sul,RS,"Linguística, letras e artes",2011,238,
Sul,RS,"Linguística, letras e artes",2012,240,
Sul,RS,"Linguística, letras e artes",2013,276,
Sul,RS,"Linguística, letras e artes",2014,269,
Sul,RS,"Linguística, letras e artes",2015,359,
Sul,RS,"Linguística, letras e artes",2016,286,
Sul,RS,"Linguística, letras e artes",2017,301,
Sul,RS,Multidisciplinar,1996,12,
Sul,RS,Multidisciplinar,1997,46,
Sul,RS,Multidisciplinar,1998,30,
Sul,RS,Multidisciplinar,1999,55,
Sul,RS,Multidisciplinar,2000,78,
Sul,RS,Multidisciplinar,2001,76,
Sul,RS,Multidisciplinar,2002,124,
Sul,RS,Multidisciplinar,2003,173,
Sul,RS,Multidisciplinar,2004,156,
Sul,RS,Multidisciplinar,2005,165,
Sul,RS,Multidisciplinar,2006,218,
Sul,RS,Multidisciplinar,2007,227,
Sul,RS,Multidisciplinar,2008,270,
Sul,RS,Multidisciplinar,2009,335,
Sul,RS,Multidisciplinar,2010,392,
Sul,RS,Multidisciplinar,2011,387,
Sul,RS,Multidisciplinar,2012,475,
Sul,RS,Multidisciplinar,2013,493,
Sul,RS,Multidisciplinar,2014,558,
Sul,RS,Multidisciplinar,2015,678,
Sul,RS,Multidisciplinar,2016,750,
Sul,RS,Multidisciplinar,2017,820,
Norte,RO,Ciências agrárias,1996,0,
Norte,RO,Ciências agrárias,1997,0,
Norte,RO,Ciências agrárias,1998,0,
Norte,RO,Ciências agrárias,1999,0,
Norte,RO,Ciências agrárias,2000,0,
Norte,RO,Ciências agrárias,2001,0,
Norte,RO,Ciências agrárias,2002,0,
Norte,RO,Ciências agrárias,2003,0,
Norte,RO,Ciências agrárias,2004,0,
Norte,RO,Ciências agrárias,2005,0,
Norte,RO,Ciências agrárias,2006,0,
Norte,RO,Ciências agrárias,2007,0,
Norte,RO,Ciências agrárias,2008,0,
Norte,RO,Ciências agrárias,2009,0,
Norte,RO,Ciências agrárias,2010,0,
Norte,RO,Ciências agrárias,2011,0,
Norte,RO,Ciências agrárias,2012,0,
Norte,RO,Ciências agrárias,2013,0,
Norte,RO,Ciências agrárias,2014,0,
Norte,RO,Ciências agrárias,2015,0,
Norte,RO,Ciências agrárias,2016,0,
Norte,RO,Ciências agrárias,2017,0,
Norte,RO,Ciências biológicas,1996,0,
Norte,RO,Ciências biológicas,1997,0,
Norte,RO,Ciências biológicas,1998,0,
Norte,RO,Ciências biológicas,1999,0,
Norte,RO,Ciências biológicas,2000,0,
Norte,RO,Ciências biológicas,2001,0,
Norte,RO,Ciências biológicas,2002,1,
Norte,RO,Ciências biológicas,2003,19,
Norte,RO,Ciências biológicas,2004,4,
Norte,RO,Ciências biológicas,2005,22,
Norte,RO,Ciências biológicas,2006,21,
Norte,RO,Ciências biológicas,2007,12,
Norte,RO,Ciências biológicas,2008,9,
Norte,RO,Ciências biológicas,2009,10,
Norte,RO,Ciências biológicas,2010,12,
Norte,RO,Ciências biológicas,2011,5,
Norte,RO,Ciências biológicas,2012,11,
Norte,RO,Ciências biológicas,2013,12,
Norte,RO,Ciências biológicas,2014,10,
Norte,RO,Ciências biológicas,2015,16,
Norte,RO,Ciências biológicas,2016,14,
Norte,RO,Ciências biológicas,2017,18,
Norte,RO,Ciências da saúde,1996,0,
Norte,RO,Ciências da saúde,1997,0,
Norte,RO,Ciências da saúde,1998,0,
Norte,RO,Ciências da saúde,1999,0,
Norte,RO,Ciências da saúde,2000,0,
Norte,RO,Ciências da saúde,2001,0,
Norte,RO,Ciências da saúde,2002,0,
Norte,RO,Ciências da saúde,2003,0,
Norte,RO,Ciências da saúde,2004,0,
Norte,RO,Ciências da saúde,2005,0,
Norte,RO,Ciências da saúde,2006,0,
Norte,RO,Ciências da saúde,2007,0,
Norte,RO,Ciências da saúde,2008,0,
Norte,RO,Ciências da saúde,2009,0,
Norte,RO,Ciências da saúde,2010,0,
Norte,RO,Ciências da saúde,2011,0,
Norte,RO,Ciências da saúde,2012,0,
Norte,RO,Ciências da saúde,2013,0,
Norte,RO,Ciências da saúde,2014,0,
Norte,RO,Ciências da saúde,2015,0,
Norte,RO,Ciências da saúde,2016,0,
Norte,RO,Ciências da saúde,2017,0,
Norte,RO,Ciências exatas e da terra,1996,0,
Norte,RO,Ciências exatas e da terra,1997,0,
Norte,RO,Ciências exatas e da terra,1998,0,
Norte,RO,Ciências exatas e da terra,1999,0,
Norte,RO,Ciências exatas e da terra,2000,0,
Norte,RO,Ciências exatas e da terra,2001,0,
Norte,RO,Ciências exatas e da terra,2002,0,
Norte,RO,Ciências exatas e da terra,2003,0,
Norte,RO,Ciências exatas e da terra,2004,0,
Norte,RO,Ciências exatas e da terra,2005,0,
Norte,RO,Ciências exatas e da terra,2006,0,
Norte,RO,Ciências exatas e da terra,2007,0,
Norte,RO,Ciências exatas e da terra,2008,0,
Norte,RO,Ciências exatas e da terra,2009,0,
Norte,RO,Ciências exatas e da terra,2010,0,
Norte,RO,Ciências exatas e da terra,2011,0,
Norte,RO,Ciências exatas e da terra,2012,0,
Norte,RO,Ciências exatas e da terra,2013,0,
Norte,RO,Ciências exatas e da terra,2014,10,
Norte,RO,Ciências exatas e da terra,2015,17,
Norte,RO,Ciências exatas e da terra,2016,15,
Norte,RO,Ciências exatas e da terra,2017,12,
Norte,RO,Ciências humanas,1996,0,
Norte,RO,Ciências humanas,1997,0,
Norte,RO,Ciências humanas,1998,0,
Norte,RO,Ciências humanas,1999,0,
Norte,RO,Ciências humanas,2000,0,
Norte,RO,Ciências humanas,2001,0,
Norte,RO,Ciências humanas,2002,0,
Norte,RO,Ciências humanas,2003,0,
Norte,RO,Ciências humanas,2004,0,
Norte,RO,Ciências humanas,2005,0,
Norte,RO,Ciências humanas,2006,0,
Norte,RO,Ciências humanas,2007,2,
Norte,RO,Ciências humanas,2008,21,
Norte,RO,Ciências humanas,2009,19,
Norte,RO,Ciências humanas,2010,11,
Norte,RO,Ciências humanas,2011,23,
Norte,RO,Ciências humanas,2012,40,
Norte,RO,Ciências humanas,2013,47,
Norte,RO,Ciências humanas,2014,39,
Norte,RO,Ciências humanas,2015,76,
Norte,RO,Ciências humanas,2016,54,
Norte,RO,Ciências humanas,2017,79,
Norte,RO,Ciências sociais aplicadas,1996,0,
Norte,RO,Ciências sociais aplicadas,1997,0,
Norte,RO,Ciências sociais aplicadas,1998,0,
Norte,RO,Ciências sociais aplicadas,1999,0,
Norte,RO,Ciências sociais aplicadas,2000,0,
Norte,RO,Ciências sociais aplicadas,2001,0,
Norte,RO,Ciências sociais aplicadas,2002,0,
Norte,RO,Ciências sociais aplicadas,2003,0,
Norte,RO,Ciências sociais aplicadas,2004,0,
Norte,RO,Ciências sociais aplicadas,2005,0,
Norte,RO,Ciências sociais aplicadas,2006,0,
Norte,RO,Ciências sociais aplicadas,2007,0,
Norte,RO,Ciências sociais aplicadas,2008,23,
Norte,RO,Ciências sociais aplicadas,2009,18,
Norte,RO,Ciências sociais aplicadas,2010,17,
Norte,RO,Ciências sociais aplicadas,2011,15,
Norte,RO,Ciências sociais aplicadas,2012,15,
Norte,RO,Ciências sociais aplicadas,2013,17,
Norte,RO,Ciências sociais aplicadas,2014,17,
Norte,RO,Ciências sociais aplicadas,2015,16,
Norte,RO,Ciências sociais aplicadas,2016,24,
Norte,RO,Ciências sociais aplicadas,2017,14,
Norte,RO,Engenharias,1996,0,
Norte,RO,Engenharias,1997,0,
Norte,RO,Engenharias,1998,0,
Norte,RO,Engenharias,1999,0,
Norte,RO,Engenharias,2000,0,
Norte,RO,Engenharias,2001,0,
Norte,RO,Engenharias,2002,0,
Norte,RO,Engenharias,2003,0,
Norte,RO,Engenharias,2004,0,
Norte,RO,Engenharias,2005,0,
Norte,RO,Engenharias,2006,0,
Norte,RO,Engenharias,2007,0,
Norte,RO,Engenharias,2008,0,
Norte,RO,Engenharias,2009,0,
Norte,RO,Engenharias,2010,0,
Norte,RO,Engenharias,2011,0,
Norte,RO,Engenharias,2012,0,
Norte,RO,Engenharias,2013,0,
Norte,RO,Engenharias,2014,0,
Norte,RO,Engenharias,2015,0,
Norte,RO,Engenharias,2016,0,
Norte,RO,Engenharias,2017,0,
Norte,RO,"Linguística, letras e artes",1996,0,
Norte,RO,"Linguística, letras e artes",1997,0,
Norte,RO,"Linguística, letras e artes",1998,0,
Norte,RO,"Linguística, letras e artes",1999,0,
Norte,RO,"Linguística, letras e artes",2000,0,
Norte,RO,"Linguística, letras e artes",2001,0,
Norte,RO,"Linguística, letras e artes",2002,0,
Norte,RO,"Linguística, letras e artes",2003,2,
Norte,RO,"Linguística, letras e artes",2004,0,
Norte,RO,"Linguística, letras e artes",2005,0,
Norte,RO,"Linguística, letras e artes",2006,0,
Norte,RO,"Linguística, letras e artes",2007,0,
Norte,RO,"Linguística, letras e artes",2008,5,
Norte,RO,"Linguística, letras e artes",2009,12,
Norte,RO,"Linguística, letras e artes",2010,15,
Norte,RO,"Linguística, letras e artes",2011,16,
Norte,RO,"Linguística, letras e artes",2012,19,
Norte,RO,"Linguística, letras e artes",2013,21,
Norte,RO,"Linguística, letras e artes",2014,9,
Norte,RO,"Linguística, letras e artes",2015,20,
Norte,RO,"Linguística, letras e artes",2016,30,
Norte,RO,"Linguística, letras e artes",2017,29,
Norte,RO,Multidisciplinar,1996,0,
Norte,RO,Multidisciplinar,1997,0,
Norte,RO,Multidisciplinar,1998,0,
Norte,RO,Multidisciplinar,1999,0,
Norte,RO,Multidisciplinar,2000,0,
Norte,RO,Multidisciplinar,2001,0,
Norte,RO,Multidisciplinar,2002,0,
Norte,RO,Multidisciplinar,2003,0,
Norte,RO,Multidisciplinar,2004,16,
Norte,RO,Multidisciplinar,2005,12,
Norte,RO,Multidisciplinar,2006,14,
Norte,RO,Multidisciplinar,2007,10,
Norte,RO,Multidisciplinar,2008,21,
Norte,RO,Multidisciplinar,2009,21,
Norte,RO,Multidisciplinar,2010,33,
Norte,RO,Multidisciplinar,2011,12,
Norte,RO,Multidisciplinar,2012,13,
Norte,RO,Multidisciplinar,2013,12,
Norte,RO,Multidisciplinar,2014,16,
Norte,RO,Multidisciplinar,2015,31,
Norte,RO,Multidisciplinar,2016,28,
Norte,RO,Multidisciplinar,2017,45,
Norte,RR,Ciências agrárias,1996,0,
Norte,RR,Ciências agrárias,1997,0,
Norte,RR,Ciências agrárias,1998,0,
Norte,RR,Ciências agrárias,1999,0,
Norte,RR,Ciências agrárias,2000,0,
Norte,RR,Ciências agrárias,2001,0,
Norte,RR,Ciências agrárias,2002,0,
Norte,RR,Ciências agrárias,2003,0,
Norte,RR,Ciências agrárias,2004,0,
Norte,RR,Ciências agrárias,2005,0,
Norte,RR,Ciências agrárias,2006,0,
Norte,RR,Ciências agrárias,2007,0,
Norte,RR,Ciências agrárias,2008,0,
Norte,RR,Ciências agrárias,2009,9,
Norte,RR,Ciências agrárias,2010,7,
Norte,RR,Ciências agrárias,2011,5,
Norte,RR,Ciências agrárias,2012,16,
Norte,RR,Ciências agrárias,2013,12,
Norte,RR,Ciências agrárias,2014,14,
Norte,RR,Ciências agrárias,2015,10,
Norte,RR,Ciências agrárias,2016,12,
Norte,RR,Ciências agrárias,2017,8,
Norte,RR,Ciências biológicas,1996,0,
Norte,RR,Ciências biológicas,1997,0,
Norte,RR,Ciências biológicas,1998,0,
Norte,RR,Ciências biológicas,1999,0,
Norte,RR,Ciências biológicas,2000,0,
Norte,RR,Ciências biológicas,2001,0,
Norte,RR,Ciências biológicas,2002,0,
Norte,RR,Ciências biológicas,2003,0,
Norte,RR,Ciências biológicas,2004,0,
Norte,RR,Ciências biológicas,2005,0,
Norte,RR,Ciências biológicas,2006,0,
Norte,RR,Ciências biológicas,2007,0,
Norte,RR,Ciências biológicas,2008,0,
Norte,RR,Ciências biológicas,2009,0,
Norte,RR,Ciências biológicas,2010,0,
Norte,RR,Ciências biológicas,2011,0,
Norte,RR,Ciências biológicas,2012,0,
Norte,RR,Ciências biológicas,2013,0,
Norte,RR,Ciências biológicas,2014,0,
Norte,RR,Ciências biológicas,2015,0,
Norte,RR,Ciências biológicas,2016,0,
Norte,RR,Ciências biológicas,2017,0,
Norte,RR,Ciências da saúde,1996,0,
Norte,RR,Ciências da saúde,1997,0,
Norte,RR,Ciências da saúde,1998,0,
Norte,RR,Ciências da saúde,1999,0,
Norte,RR,Ciências da saúde,2000,0,
Norte,RR,Ciências da saúde,2001,0,
Norte,RR,Ciências da saúde,2002,0,
Norte,RR,Ciências da saúde,2003,0,
Norte,RR,Ciências da saúde,2004,0,
Norte,RR,Ciências da saúde,2005,0,
Norte,RR,Ciências da saúde,2006,0,
Norte,RR,Ciências da saúde,2007,0,
Norte,RR,Ciências da saúde,2008,0,
Norte,RR,Ciências da saúde,2009,0,
Norte,RR,Ciências da saúde,2010,0,
Norte,RR,Ciências da saúde,2011,0,
Norte,RR,Ciências da saúde,2012,0,
Norte,RR,Ciências da saúde,2013,0,
Norte,RR,Ciências da saúde,2014,0,
Norte,RR,Ciências da saúde,2015,0,
Norte,RR,Ciências da saúde,2016,0,
Norte,RR,Ciências da saúde,2017,0,
Norte,RR,Ciências exatas e da terra,1996,0,
Norte,RR,Ciências exatas e da terra,1997,0,
Norte,RR,Ciências exatas e da terra,1998,0,
Norte,RR,Ciências exatas e da terra,1999,0,
Norte,RR,Ciências exatas e da terra,2000,0,
Norte,RR,Ciências exatas e da terra,2001,0,
Norte,RR,Ciências exatas e da terra,2002,0,
Norte,RR,Ciências exatas e da terra,2003,0,
Norte,RR,Ciências exatas e da terra,2004,0,
Norte,RR,Ciências exatas e da terra,2005,0,
Norte,RR,Ciências exatas e da terra,2006,0,
Norte,RR,Ciências exatas e da terra,2007,0,
Norte,RR,Ciências exatas e da terra,2008,5,
Norte,RR,Ciências exatas e da terra,2009,4,
Norte,RR,Ciências exatas e da terra,2010,9,
Norte,RR,Ciências exatas e da terra,2011,11,
Norte,RR,Ciências exatas e da terra,2012,7,
Norte,RR,Ciências exatas e da terra,2013,13,
Norte,RR,Ciências exatas e da terra,2014,14,
Norte,RR,Ciências exatas e da terra,2015,12,
Norte,RR,Ciências exatas e da terra,2016,22,
Norte,RR,Ciências exatas e da terra,2017,10,
Norte,RR,Ciências humanas,1996,0,
Norte,RR,Ciências humanas,1997,0,
Norte,RR,Ciências humanas,1998,0,
Norte,RR,Ciências humanas,1999,0,
Norte,RR,Ciências humanas,2000,0,
Norte,RR,Ciências humanas,2001,0,
Norte,RR,Ciências humanas,2002,0,
Norte,RR,Ciências humanas,2003,0,
Norte,RR,Ciências humanas,2004,0,
Norte,RR,Ciências humanas,2005,0,
Norte,RR,Ciências humanas,2006,0,
Norte,RR,Ciências humanas,2007,0,
Norte,RR,Ciências humanas,2008,0,
Norte,RR,Ciências humanas,2009,0,
Norte,RR,Ciências humanas,2010,0,
Norte,RR,Ciências humanas,2011,0,
Norte,RR,Ciências humanas,2012,0,
Norte,RR,Ciências humanas,2013,6,
Norte,RR,Ciências humanas,2014,8,
Norte,RR,Ciências humanas,2015,11,
Norte,RR,Ciências humanas,2016,20,
Norte,RR,Ciências humanas,2017,23,
Norte,RR,Ciências sociais aplicadas,1996,0,
Norte,RR,Ciências sociais aplicadas,1997,0,
Norte,RR,Ciências sociais aplicadas,1998,0,
Norte,RR,Ciências sociais aplicadas,1999,0,
Norte,RR,Ciências sociais aplicadas,2000,0,
Norte,RR,Ciências sociais aplicadas,2001,0,
Norte,RR,Ciências sociais aplicadas,2002,0,
Norte,RR,Ciências sociais aplicadas,2003,0,
Norte,RR,Ciências sociais aplicadas,2004,0,
Norte,RR,Ciências sociais aplicadas,2005,0,
Norte,RR,Ciências sociais aplicadas,2006,0,
Norte,RR,Ciências sociais aplicadas,2007,0,
Norte,RR,Ciências sociais aplicadas,2008,0,
Norte,RR,Ciências sociais aplicadas,2009,0,
Norte,RR,Ciências sociais aplicadas,2010,0,
Norte,RR,Ciências sociais aplicadas,2011,0,
Norte,RR,Ciências sociais aplicadas,2012,0,
Norte,RR,Ciências sociais aplicadas,2013,2,
Norte,RR,Ciências sociais aplicadas,2014,7,
Norte,RR,Ciências sociais aplicadas,2015,9,
Norte,RR,Ciências sociais aplicadas,2016,16,
Norte,RR,Ciências sociais aplicadas,2017,0,
Norte,RR,Engenharias,1996,0,
Norte,RR,Engenharias,1997,0,
Norte,RR,Engenharias,1998,0,
Norte,RR,Engenharias,1999,0,
Norte,RR,Engenharias,2000,0,
Norte,RR,Engenharias,2001,0,
Norte,RR,Engenharias,2002,0,
Norte,RR,Engenharias,2003,0,
Norte,RR,Engenharias,2004,0,
Norte,RR,Engenharias,2005,0,
Norte,RR,Engenharias,2006,0,
Norte,RR,Engenharias,2007,0,
Norte,RR,Engenharias,2008,0,
Norte,RR,Engenharias,2009,0,
Norte,RR,Engenharias,2010,0,
Norte,RR,Engenharias,2011,0,
Norte,RR,Engenharias,2012,0,
Norte,RR,Engenharias,2013,0,
Norte,RR,Engenharias,2014,0,
Norte,RR,Engenharias,2015,0,
Norte,RR,Engenharias,2016,0,
Norte,RR,Engenharias,2017,0,
Norte,RR,"Linguística, letras e artes",1996,0,
Norte,RR,"Linguística, letras e artes",1997,0,
Norte,RR,"Linguística, letras e artes",1998,0,
Norte,RR,"Linguística, letras e artes",1999,0,
Norte,RR,"Linguística, letras e artes",2000,0,
Norte,RR,"Linguística, letras e artes",2001,0,
Norte,RR,"Linguística, letras e artes",2002,0,
Norte,RR,"Linguística, letras e artes",2003,0,
Norte,RR,"Linguística, letras e artes",2004,0,
Norte,RR,"Linguística, letras e artes",2005,0,
Norte,RR,"Linguística, letras e artes",2006,0,
Norte,RR,"Linguística, letras e artes",2007,0,
Norte,RR,"Linguística, letras e artes",2008,0,
Norte,RR,"Linguística, letras e artes",2009,0,
Norte,RR,"Linguística, letras e artes",2010,0,
Norte,RR,"Linguística, letras e artes",2011,2,
Norte,RR,"Linguística, letras e artes",2012,11,
Norte,RR,"Linguística, letras e artes",2013,9,
Norte,RR,"Linguística, letras e artes",2014,14,
Norte,RR,"Linguística, letras e artes",2015,0,
Norte,RR,"Linguística, letras e artes",2016,14,
Norte,RR,"Linguística, letras e artes",2017,16,
Norte,RR,Multidisciplinar,1996,0,
Norte,RR,Multidisciplinar,1997,0,
Norte,RR,Multidisciplinar,1998,0,
Norte,RR,Multidisciplinar,1999,0,
Norte,RR,Multidisciplinar,2000,0,
Norte,RR,Multidisciplinar,2001,0,
Norte,RR,Multidisciplinar,2002,0,
Norte,RR,Multidisciplinar,2003,0,
Norte,RR,Multidisciplinar,2004,0,
Norte,RR,Multidisciplinar,2005,0,
Norte,RR,Multidisciplinar,2006,15,
Norte,RR,Multidisciplinar,2007,10,
Norte,RR,Multidisciplinar,2008,7,
Norte,RR,Multidisciplinar,2009,5,
Norte,RR,Multidisciplinar,2010,8,
Norte,RR,Multidisciplinar,2011,12,
Norte,RR,Multidisciplinar,2012,8,
Norte,RR,Multidisciplinar,2013,21,
Norte,RR,Multidisciplinar,2014,45,
Norte,RR,Multidisciplinar,2015,46,
Norte,RR,Multidisciplinar,2016,66,
Norte,RR,Multidisciplinar,2017,52,
Sul,SC,Ciências agrárias,1996,20,
Sul,SC,Ciências agrárias,1997,33,
Sul,SC,Ciências agrárias,1998,35,
Sul,SC,Ciências agrárias,1999,32,
Sul,SC,Ciências agrárias,2000,45,
Sul,SC,Ciências agrárias,2001,62,
Sul,SC,Ciências agrárias,2002,64,
Sul,SC,Ciências agrárias,2003,71,
Sul,SC,Ciências agrárias,2004,87,
Sul,SC,Ciências agrárias,2005,124,
Sul,SC,Ciências agrárias,2006,103,
Sul,SC,Ciências agrárias,2007,101,
Sul,SC,Ciências agrárias,2008,95,
Sul,SC,Ciências agrárias,2009,110,
Sul,SC,Ciências agrárias,2010,108,
Sul,SC,Ciências agrárias,2011,105,
